"ANLEGG_NR";"LON";"LAT";"NAME";"VALUE_TONNES"
"1804AL19";14,561629999999999;67,277420000000006;"Tot-P";59,199130000000001
"1804AL20";14,632999999999999;67,385999999999996;"Tot-N";7,65208000000000012
"1804AL20";14,632999999999999;67,385999999999996;"Tot-P";1,25511000000000001
"1804AL23";15,00461;67,124870000000001;"Tot-P";1,38802
"1804AL23";15,00461;67,124870000000001;"S.P.M.";3,56016
"1804AL23";15,00461;67,124870000000001;"Tot-N";15,5534399999999998
"1804AL24";15,016209999999999;67,232510000000005;"Tot-P";0,317040000000000006
"1804AL24";15,016209999999999;67,232510000000005;"Tot-N";2,20442000000000004
"1804AL26";14,613810000000001;67,238190000000003;"Tot-N";7,21066000000000006
"1804AL26";14,613810000000001;67,238190000000003;"Tot-P";1,081690000000000021
"1804AL27";14,419040000000001;67,268739999999994;"Tot-N";181,178470000000001
"1804AL27";14,419040000000001;67,268739999999994;"Tot-P";44,0623949999999998
"1804AL27";14,419040000000001;67,268739999999994;"S.P.M.";446,37983
"1804AL28";14,45026;67,269729999999996;"Tot-P";5,24518999999999999
"1804AL28";14,45026;67,269729999999996;"Tot-N";35,1320400000000001
"1804AL29";14,77417;67,436549999999997;"Tot-P";0,699000000000000008
"1804AL29";14,77417;67,436549999999997;"Tot-N";4,44910000000000004
"1804AL30";14,62513;67,228039999999993;"Tot-P";0,859729999999999995
"1804AL30";14,62513;67,228039999999993;"Tot-N";5,86862999999999988
"1804AL31";14,61904;67,220690000000005;"Tot-P";0,42775
"1804AL31";14,61904;67,220690000000005;"Tot-N";3,05164999999999989
"1804.0023.01";14,377952841908099;67,289970534783706;"TOC";6,415
"1805AL00";17,45318;68,525880000000001;"Tot-P";0,958820000000000001
"1805AL00";17,45318;68,525880000000001;"Tot-N";6,4709099999999999
"1805AL02";17,662870000000002;68,434709999999995;"Tot-P";0,431869999999999994
"1805AL02";17,662870000000002;68,434709999999995;"Tot-N";2,91886000000000012
"1805AL03";17,44707;68,44699;"Tot-N";621,02453
"1805AL03";17,44707;68,44699;"S.P.M.";395,79279
"1805AL03";17,44707;68,44699;"Tot-P";56,2898450000000001
"1805AL06";17,40766;68,259990000000002;"Tot-N";6,59945999999999983
"1805AL06";17,40766;68,259990000000002;"Tot-P";0,971279999999999997
"1805AL15";17,595210000000002;68,376540000000006;"Tot-N";27,5663799999999993
"1805AL15";17,595210000000002;68,376540000000006;"Tot-P";4,09041000000000005
"1805.0027.01";17,416246898373998;68,434544916512706;"S.P.M.";18,700000000000001
"1806.0027.02";17,402681;68,434291;"Tot-P";0,015
"1806.0027.02";17,402681;68,434291;"Tot-N";0,4
"1806.0027.02";17,402681;68,434291;"S.P.M.";11,6
"1811AL00";12,38946;65,092659999999995;"Tot-P";3,25196
"1811AL00";12,38946;65,092659999999995;"Tot-N";21,92304
"1811AL01";12,258839999999999;65,13073;"Tot-P";1,95125999999999995
"1811AL01";12,258839999999999;65,13073;"Tot-N";13,1544
"1811AL05";12,361499999999999;65,084760000000003;"Tot-N";13,14
"1811AL05";12,361499999999999;65,084760000000003;"Tot-P";1,94909999999999995
"1811AL06";12,35937;65,084729999999993;"Tot-P";0,259900000000000003
"1811AL06";12,35937;65,084729999999993;"Tot-N";1,75199999999999995
"1811AL10";12,48277;65,107960000000006;"Tot-N";0,74463999999999997
"1811AL10";12,48277;65,107960000000006;"Tot-P";0,1104899999999999997
"1812AL01";12,18262;65,366590000000002;"Tot-N";4,0507000000000002
"1812AL01";12,18262;65,366590000000002;"Tot-P";0,593309999999999982
"1812AL02";12,14312;65,304339999999996;"Tot-N";20,6736400000000005
"1812AL02";12,14312;65,304339999999996;"Tot-P";3,06655000000000006
"1812AL03";12,18038;65,368350000000007;"Tot-P";2,11989000000000005
"1812AL03";12,18038;65,368350000000007;"Tot-N";14,1058400000000004
"1812.0003.01";12,2051493304667;65,360168369475304;"Tot-N";48,7418000000000005
"1812.0003.01";12,2051493304667;65,360168369475304;"TOC";319,975000000000001
"1812.0003.01";12,2051493304667;65,360168369475304;"Tot-P";39,9492999999999995
"1813AL02";12,202730000000001;65,470680000000002;"Tot-P";6,02582999999999997
"1813AL02";12,202730000000001;65,470680000000002;"Tot-N";42,7809999999999997
"1813AL07";12,13791;65,47081;"Tot-N";8,66185999999999991
"1813AL07";12,13791;65,47081;"Tot-P";1,287
"1813AL08";12,557180000000001;65,410849999999996;"Tot-P";1,40222999999999998
"1813AL08";12,557180000000001;65,410849999999996;"Tot-N";9,45862999999999991
"1813AL09";12,353809999999999;65,472059999999999;"Tot-N";1,68171999999999996
"1813AL09";12,353809999999999;65,472059999999999;"Tot-P";0,249749999999999998
"1813AL10";12,587680000000001;65,440110000000004;"Tot-P";0,037970000000000002
"1813AL10";12,587680000000001;65,440110000000004;"Tot-N";0,26806
"1813AL18";12,235709999999999;65,495980000000003;"Tot-N";66,4017500000000019
"1813AL18";12,235709999999999;65,495980000000003;"Tot-P";9,79963999999999983
"1813AL19";12,21589;65,479010000000002;"Tot-N";18,2619400000000001
"1813AL19";12,21589;65,479010000000002;"Tot-P";2,69774
"1813AL20";12,197319999999999;65,460700000000003;"Tot-P";5,58477000000000007
"1813AL20";12,197319999999999;65,460700000000003;"Tot-N";37,59619
"1813AL22";12,182270000000001;65,450100000000006;"Tot-P";0,414910000000000002
"1813AL22";12,182270000000001;65,450100000000006;"Tot-N";2,78833999999999993
"1813AL25";12,182;65,46266;"Tot-N";5,31273999999999979
"1813AL25";12,182;65,46266;"Tot-P";0,787810000000000001
"1813AL26";12,19046;65,474310000000003;"Tot-N";5,00003000000000014
"1813AL26";12,19046;65,474310000000003;"Tot-P";0,742050000000000023
"1813AL27";12,17027;65,471239999999995;"Tot-P";1,13522
"1813AL27";12,17027;65,471239999999995;"Tot-N";7,63383999999999999
"1813AL28";12,17535;65,473579999999998;"Tot-P";0,374599999999999999
"1813AL28";12,17535;65,473579999999998;"Tot-N";2,52668999999999994
"1813AL29";12,203340000000001;65,376480000000001;"Tot-N";0,901009999999999982
"1813AL29";12,203340000000001;65,376480000000001;"Tot-P";0,1345499999999999991
"1813AL30";12,175739999999999;65,382559999999998;"Tot-P";0,1453700000000000021
"1813AL30";12,175739999999999;65,382559999999998;"Tot-N";0,982799999999999969
"1813AL31";12,17483;65,38355;"Tot-N";0,956869999999999981
"1813AL31";12,17483;65,38355;"Tot-P";0,1426300000000000022
"1815AL00";11,91058;65,712159999999997;"Tot-P";4,33027000000000006
"1815AL00";11,91058;65,712159999999997;"Tot-N";29,18446
"1815AL01";12,12626;65,684749999999994;"Tot-N";3,02320999999999989
"1815AL01";12,12626;65,684749999999994;"Tot-P";0,447690000000000005
"1815AL02";12,160959999999999;65,636470000000003;"Tot-N";1,21533000000000004
"1815AL02";12,160959999999999;65,636470000000003;"Tot-P";0,180140000000000003
"1815AL03";11,877750000000001;65,70129;"Tot-P";0,201850000000000003
"1815AL03";11,877750000000001;65,70129;"Tot-N";1,35565999999999997
"1816AL00";12,448639999999999;65,706670000000003;"Tot-N";2,91363000000000005
"1816AL00";12,448639999999999;65,706670000000003;"Tot-P";0,432960000000000006
"1816AL03";12,46261;65,714309999999998;"Tot-P";0,0658800000000000006
"1816AL03";12,46261;65,714309999999998;"Tot-N";0,444239999999999994
"1816AL06";12,556979999999999;65,757379999999998;"Tot-P";0,0923399999999999996
"1816AL06";12,556979999999999;65,757379999999998;"Tot-N";0,622849999999999996
"1818AL01";12,285360000000001;65,984870000000001;"Tot-P";1,88305000000000003
"1818AL01";12,285360000000001;65,984870000000001;"Tot-N";12,69218
"1820AL03";12,585190000000001;66,012330000000006;"Tot-N";21,4015399999999997
"1820AL03";12,585190000000001;66,012330000000006;"S.P.M.";14
"1820AL03";12,585190000000001;66,012330000000006;"Tot-P";3,20555000000000003
"1820AL04";12,60271;66,019559999999998;"S.P.M.";148,75
"1820AL04";12,60271;66,019559999999998;"Tot-N";136,8126
"1820AL04";12,60271;66,019559999999998;"Tot-P";24,3415899999999999
"1820AL05";12,54546;66,000029999999995;"Tot-P";3,27270000000000005
"1820AL05";12,54546;66,000029999999995;"S.P.M.";16,8
"1820AL05";12,54546;66,000029999999995;"Tot-N";22,1920599999999996
"1820AL06";12,59596;66,015100000000004;"Tot-N";0,740799999999999976
"1820AL06";12,59596;66,015100000000004;"S.P.M.";0,26
"1820AL06";12,59596;66,015100000000004;"Tot-P";0,119760000000000004
"1820AL07";12,439769999999999;65,928269999999998;"Tot-N";0,21593
"1820AL07";12,439769999999999;65,928269999999998;"Tot-P";0,03239
"1820AL09";12,439769999999999;65,928269999999998;"Tot-P";0,930389999999999997
"1820AL09";12,439769999999999;65,928269999999998;"Tot-N";6,28566999999999993
"1820AL09";12,439769999999999;65,928269999999998;"S.P.M.";2,639
"1820AL10";12,428710000000001;65,819460000000007;"Tot-P";1,32590000000000001
"1820AL10";12,428710000000001;65,819460000000007;"Tot-N";8,95696
"1820AL10";12,428710000000001;65,819460000000007;"S.P.M.";3,567
"1822AL01";12,940189999999999;66,061480000000003;"Tot-P";1,00974000000000001
"1822AL01";12,940189999999999;66,061480000000003;"Tot-N";7,2445300000000002
"1822AL02";13,382429999999999;66,218710000000002;"Tot-P";0,0621600000000000011
"1822AL02";13,382429999999999;66,218710000000002;"Tot-N";0,419139999999999985
"1822AL03";12,69378;66,044520000000006;"Tot-N";1,1169
"1822AL03";12,69378;66,044520000000006;"Tot-P";0,1676
"1822AL05";13,380839999999999;66,218860000000006;"Tot-N";0,557700000000000006
"1822AL05";13,380839999999999;66,218860000000006;"Tot-P";0,081770000000000003
"1822AL27";12,94922;66,061599999999999;"Tot-P";3,61065000000000001
"1822AL27";12,94922;66,061599999999999;"Tot-N";17,1846199999999996
"1824AL00";13,18671;65,841560000000001;"Tot-P";32,5980200000000006
"1824AL00";13,18671;65,841560000000001;"Tot-N";220,21547
"1824AL07";13,212770000000001;65,974019999999996;"Tot-N";13,14
"1824AL07";13,212770000000001;65,974019999999996;"Tot-P";1,166950000000000049
"1824AL07";13,212770000000001;65,974019999999996;"S.P.M.";16,92778
"1824AL09";13,276249999999999;65,852019999999996;"Tot-N";6,58092
"1824AL09";13,276249999999999;65,852019999999996;"Tot-P";0,314865000000000004
"1824AL09";13,276249999999999;65,852019999999996;"S.P.M.";6,50597
"1824AL10";13,19143;65,861680000000007;"S.P.M.";201,19477
"1824AL10";13,19143;65,861680000000007;"Tot-P";19,26620499999999992
"1824AL10";13,19143;65,861680000000007;"Tot-N";194,04024
"1824AL30";13,412890000000001;65,938760000000002;"Tot-P";0,073579999999999998
"1824AL30";13,412890000000001;65,938760000000002;"Tot-N";0,56063999999999999
"1824.0013.01";13,1902637414961;65,847115572616204;"S.P.M.";691,561000000000001
"1825AL21";13,39283;65,539640000000006;"S.P.M.";15,38534
"1825AL21";13,39283;65,539640000000006;"Tot-P";4,08814999999999999
"1825AL21";13,39283;65,539640000000006;"Tot-N";35,8037749999999992
"1826AL01";13,964309999999999;65,594430000000003;"Tot-N";28,0415999999999994
"1826AL01";13,964309999999999;65,594430000000003;"S.P.M.";5,52748
"1826AL01";13,964309999999999;65,594430000000003;"Tot-P";2,23118000000000002
"1827AL01";12,589079999999999;66,080820000000003;"Tot-N";9,2156
"1827AL01";12,589079999999999;66,080820000000003;"Tot-P";1,36250999999999997
"1827AL04";12,569190000000001;66,170429999999996;"Tot-N";2,28886000000000004
"1827AL04";12,569190000000001;66,170429999999996;"Tot-P";0,338669999999999992
"1827AL06";12,4856;66,111630000000005;"Tot-N";16,6829600000000004
"1827AL06";12,4856;66,111630000000005;"Tot-P";2,47809
"1827AL06";12,4856;66,111630000000005;"S.P.M.";12,264
"1827AL07";12,621449999999999;66,163629999999998;"Tot-N";4,55440000000000004
"1827AL07";12,621449999999999;66,163629999999998;"S.P.M.";4,088
"1827AL07";12,621449999999999;66,163629999999998;"Tot-P";0,676640000000000004
"1827AL17";12,550776079561846;66,16237120863883;"Tot-N";0,7628
"1827AL17";12,550776079561846;66,16237120863883;"S.P.M.";0,511
"1827AL17";12,550776079561846;66,16237120863883;"Tot-P";0,11491
"1827AL18";12,550099989592413;66,1636262529801;"S.P.M.";0,511
"1827AL18";12,550099989592413;66,1636262529801;"Tot-N";0,94892
"1827AL18";12,550099989592413;66,1636262529801;"Tot-P";0,14276
"1827AL19";12,47997983086097;66,10588037743692;"Tot-P";0,14166
"1827AL19";12,47997983086097;66,10588037743692;"S.P.M.";0,511
"1827AL19";12,47997983086097;66,10588037743692;"Tot-N";0,94158
"1828AL00";13,02932;66,202659999999995;"Tot-N";5,16840000000000008
"1828AL00";13,02932;66,202659999999995;"Tot-P";0,76719
"1828AL01";13,01759;66,202060000000003;"Tot-N";4,73040000000000003
"1828AL01";13,01759;66,202060000000003;"Tot-P";0,70228999999999999
"1828AL02";13,018739999999999;66,201629999999994;"Tot-N";1,5330000000000001
"1828AL02";13,018739999999999;66,201629999999994;"Tot-P";0,224840000000000011
"1828AL03";13,01451;66,198880000000003;"Tot-N";30,2219999999999999
"1828AL03";13,01451;66,198880000000003;"Tot-P";4,52385999999999999
"1828AL04";13,01458;66,197980000000001;"Tot-P";0,281049999999999983
"1828AL04";13,01458;66,197980000000001;"Tot-N";1,92720000000000004
"1828AL05";13,023529999999999;66,197199999999995;"Tot-P";1,64046000000000003
"1828AL05";13,023529999999999;66,197199999999995;"Tot-N";11,2478399999999992
"1832AL00";13,79087;65,89555;"Tot-N";7,5338500000000001
"1832AL00";13,79087;65,89555;"Tot-P";1,113180000000000001
"1832AL01";13,82653;66,075280000000006;"Tot-P";1,66057000000000003
"1832AL01";13,82653;66,075280000000006;"Tot-N";11,4636800000000001
"1832AL03";13,837350000000001;66,150000000000006;"Tot-P";12,94208
"1832AL03";13,837350000000001;66,150000000000006;"Tot-N";86,446
"1832AL04";13,77497;66,184579999999997;"Tot-P";0,837649999999999978
"1832AL04";13,77497;66,184579999999997;"Tot-N";5,64610000000000025
"1832AL05";13,62246;66,221019999999996;"Tot-P";8,46273999999999993
"1832AL05";13,62246;66,221019999999996;"Tot-N";57,0761399999999986
"1832AL06";13,78993;66,189239999999998;"Tot-P";1,06636999999999999
"1832AL06";13,78993;66,189239999999998;"Tot-N";8,03353999999999985
"1832.0018.02";13,849721000000001;66,149047999999993;"Tot-N";84,62540000000000001
"1832.0018.02";13,849721000000001;66,149047999999993;"Tot-P";12,869200000000000003
"1833AL01";14,054880000000001;66,290559999999999;"Tot-P";3,56277999999999997
"1833AL01";14,054880000000001;66,290559999999999;"Tot-N";23,9862400000000002
"1833AL02";14,07715;66,292119999999997;"Tot-N";42,5125599999999995
"1833AL02";14,07715;66,292119999999997;"Tot-P";6,3155899999999999
"1833AL03";14,112869999999999;66,303309999999996;"Tot-P";0,536989999999999991
"1833AL03";14,112869999999999;66,303309999999996;"Tot-N";3,63403999999999999
"1833AL04";14,018129999999999;66,309200000000004;"Tot-P";0,596229999999999991
"1833AL04";14,018129999999999;66,309200000000004;"Tot-N";4,01436999999999999
"1833AL05";14,11069;66,332099999999997;"Tot-P";1,30675999999999992
"1833AL05";14,11069;66,332099999999997;"Tot-N";9,0468900000000003
"1833AL06";14,514060000000001;66,405709999999999;"Tot-N";21,4935400000000005
"1833AL06";14,514060000000001;66,405709999999999;"S.P.M.";8,23666
"1833AL06";14,514060000000001;66,405709999999999;"Tot-P";0,337980000000000007
"1833AL07";13,581580000000001;66,291569999999993;"Tot-P";0,400420000000000008
"1833AL07";13,581580000000001;66,291569999999993;"Tot-N";2,69590000000000005
"1833AL09";14,10318;66,331230000000005;"Tot-P";0,369380000000000003
"1833AL09";14,10318;66,331230000000005;"Tot-N";2,48798999999999995
"1833AL11";13,98752;66,250489999999999;"Tot-P";1,09487999999999998
"1833AL11";13,98752;66,250489999999999;"Tot-N";7,36815
"1833AL11";13,98752;66,250489999999999;"S.P.M.";4,203
"1833AL12";14,127829999999999;66,315479999999994;"Tot-P";28,6072300000000008
"1833AL12";14,127829999999999;66,315479999999994;"Tot-N";192,866690000000005
"1833AL12";14,127829999999999;66,315479999999994;"S.P.M.";208,80668
"1833AL13";14,141999999999999;66,337029999999999;"Tot-N";414,841879999999999
"1833AL13";14,141999999999999;66,337029999999999;"S.P.M.";560,38442
"1833AL13";14,141999999999999;66,337029999999999;"Tot-P";65,7075400000000005
"1833AL18";14,02566;66,307680000000005;"Tot-N";2,86354
"1833AL18";14,02566;66,307680000000005;"Tot-P";0,425379999999999994
"1833.0007.01";14,163494023616099;66,312557590379598;"S.P.M.";144,450000000000002
"1833.0007.01";14,163494023616099;66,312557590379598;"Tot-N";35,1
"1833.0023.01";14,1679759853617;66,313290405585093;"S.P.M.";21016013
"1833.0023.02";14,151577999999999;66,326560999999998;"S.P.M.";2080563
"1833.0034.01";14,158609385973101;66,313868058029101;"S.P.M.";7238,92999999999997
"1833.0035.01";14,1675498239851;66,313359900656906;"S.P.M.";87,56
"1834AL00";13,007619999999999;66,511560000000003;"Tot-P";0,278879999999999994
"1834AL00";13,007619999999999;66,511560000000003;"Tot-N";1,87835999999999997
"1834AL01";13,09224;66,49333;"Tot-P";0,821739999999999998
"1834AL01";13,09224;66,49333;"Tot-N";5,55290999999999993
"1834AL03";12,606;66,360050000000001;"Tot-N";1,72427000000000001
"1834AL03";12,606;66,360050000000001;"Tot-P";0,255380000000000002
"1834AL04";12,855219999999999;66,400490000000005;"Tot-N";3,74112000000000006
"1834AL04";12,855219999999999;66,400490000000005;"Tot-P";0,554560000000000001
"1834AL06";13,171609999999999;66,468389999999999;"Tot-N";0,853789999999999954
"1834AL06";13,171609999999999;66,468389999999999;"Tot-P";0,126110000000000003
"1834AL07";13,120290000000001;66,389560000000003;"Tot-N";1,95453000000000005
"1834AL07";13,120290000000001;66,389560000000003;"Tot-P";0,290490000000000008
"1834AL15";12,85676;66,395579999999995;"Tot-P";1,211789999999999993
"1834AL15";12,85676;66,395579999999995;"Tot-N";3,61599999999999994
"1834AL16";12,83916;66,42201;"Tot-N";0,746090000000000014
"1834AL16";12,83916;66,42201;"Tot-P";0,1298200000000000025
"1834AL17";12,607810000000001;66,364570000000001;"Tot-N";2,76015999999999999
"1834AL17";12,607810000000001;66,364570000000001;"Tot-P";0,949240000000000003
"1834AL24";12,366809999999999;66,371889999999993;"Tot-P";2,10733000000000001
"1834AL24";12,366809999999999;66,371889999999993;"Tot-N";14,15554000000000002
"1834AL26";13,11009;66,390330000000006;"Tot-N";1,182920000000000005
"1834AL26";13,11009;66,390330000000006;"Tot-P";0,1775000000000000034
"1834AL27";12,36999;66,362960000000001;"Tot-N";7,4460000000000001
"1834AL27";12,36999;66,362960000000001;"Tot-P";1,104500000000000001
"1837AL00";13,617509999999999;66,909360000000007;"Tot-N";13,52917
"1837AL00";13,617509999999999;66,909360000000007;"Tot-P";2,00641999999999999
"1837AL03";13,696479999999999;66,870599999999996;"Tot-P";7,02906000000000017
"1837AL03";13,696479999999999;66,870599999999996;"Tot-N";47,429900000000002
"1837AL04";13,701499999999999;66,872810000000001;"S.P.M.";0,40734
"1837AL04";13,701499999999999;66,872810000000001;"Tot-P";0,946310000000000011
"1837AL04";13,701499999999999;66,872810000000001;"Tot-N";8,5590000000000001
"1837AL13";13,71264;66,862840000000006;"Tot-P";0,12286
"1837AL13";13,71264;66,862840000000006;"Tot-N";0,81905999999999995
"1837AL14";13,721719999999999;66,857079999999996;"Tot-P";1,13210000000000001
"1837AL14";13,721719999999999;66,857079999999996;"Tot-N";7,63218000000000015
"1837AL18";13,742610000000001;66,845359999999999;"Tot-N";0,67013999999999999
"1837AL18";13,742610000000001;66,845359999999999;"Tot-P";0,10052
"1837AL19";13,765090000000001;66,838089999999994;"Tot-P";1,57395
"1837AL19";13,765090000000001;66,838089999999994;"Tot-N";10,6106399999999995
"1837AL20";13,763680000000001;66,834490000000002;"Tot-N";4,32113
"1837AL20";13,763680000000001;66,834490000000002;"Tot-P";0,644469999999999993
"1837AL22";13,94674;66,817019999999999;"Tot-P";4,01649000000000003
"1837AL22";13,94674;66,817019999999999;"Tot-N";27,1016800000000004
"1837AL23";13,980449999999999;66,809839999999994;"Tot-P";2,04458000000000005
"1837AL23";13,980449999999999;66,809839999999994;"Tot-N";13,7751
"1837AL24";13,53275;66,779390000000006;"Tot-P";2,66814999999999997
"1837AL24";13,53275;66,779390000000006;"Tot-N";17,958
"1837AL27";13,49957;66,801509999999993;"Tot-P";0,422609999999999993
"1837AL27";13,49957;66,801509999999993;"Tot-N";2,84172
"1837AL28";13,55428;66,741820000000004;"Tot-N";15,2643000000000005
"1837AL28";13,55428;66,741820000000004;"Tot-P";2,27103999999999995
"1837AL31";13,47153;66,721829999999997;"Tot-N";2,33523999999999995
"1837AL31";13,47153;66,721829999999997;"Tot-P";0,346489999999999989
"1837AL32";13,440619999999999;66,798249999999996;"Tot-P";0,338699999999999993
"1837AL32";13,440619999999999;66,798249999999996;"Tot-N";2,28278
"1837AL34";13,533519999999999;66,804519999999997;"Tot-P";0,182219999999999999
"1837AL34";13,533519999999999;66,804519999999997;"Tot-N";1,22864
"1837AL35";13,59773;66,806010000000001;"Tot-P";0,0586300000000000025
"1837AL35";13,59773;66,806010000000001;"Tot-N";0,398350000000000021
"1837AL37";13,394819999999999;66,820220000000006;"Tot-P";0,361660000000000001
"1837AL37";13,394819999999999;66,820220000000006;"Tot-N";2,43780000000000005
"1837AL41";13,23639;66,80641;"Tot-N";3,0948000000000001
"1837AL41";13,23639;66,80641;"Tot-P";0,459120000000000011
"1837AL43";13,33663;66,821860000000001;"Tot-P";0,333540000000000003
"1837AL43";13,33663;66,821860000000001;"Tot-N";2,2476
"1837.0006.01";13,936509527764599;66,809763522964602;"Tot-P";238,947999999999999
"1837.0006.01";13,936509527764599;66,809763522964602;"Tot-N";4678,68599999999999
"1837.0009.01";13,939847798703999;66,816263521713395;"S.P.M.";11,7000000000000002
"1837.0010.01";13,939893316568099;66,816263826852506;"S.P.M.";86,085999999999999
"1837.0081.01";13,940500999999999;66,816428999999999;"S.P.M.";2,1800000000000002
"1838AL00";14,2624;67,064620000000005;"Tot-P";0,077380000000000004
"1838AL00";14,2624;67,064620000000005;"Tot-N";0,52559999999999997
"1838AL01";13,751429999999999;66,949730000000002;"Tot-P";0,0828900000000000034
"1838AL01";13,751429999999999;66,949730000000002;"Tot-N";0,558550000000000005
"1838AL02";14,028829999999999;67,111360000000005;"Tot-P";0,197040000000000005
"1838AL02";14,028829999999999;67,111360000000005;"Tot-N";1,32757
"1838AL03";14,09478;67,150099999999995;"Tot-P";0,394120000000000007
"1838AL03";14,09478;67,150099999999995;"Tot-N";2,65680000000000005
"1838AL04";14,30856;67,119330000000005;"Tot-N";4,88881999999999995
"1838AL04";14,30856;67,119330000000005;"Tot-P";0,722189999999999994
"1838AL05";14,0183;67,030109999999993;"Tot-N";2,60609000000000005
"1838AL05";14,0183;67,030109999999993;"Tot-P";0,386570000000000012
"1838AL06";13,973800000000001;67,132329999999996;"Tot-N";4,44336000000000005
"1838AL06";13,973800000000001;67,132329999999996;"Tot-P";0,658439999999999979
"1838AL08";14,02528;67,027910000000006;"Tot-N";12,95
"1838AL08";14,02528;67,027910000000006;"Tot-P";1,806
"1838AL09";14,02647;67,021140000000003;"Tot-P";0,634860000000000008
"1838AL09";14,02647;67,021140000000003;"Tot-N";4,34776
"1838AL11";14,056900000000001;67,13015;"Tot-N";0,871279999999999976
"1838AL11";14,056900000000001;67,13015;"Tot-P";0,118190000000000003
"1838AL12";14,097630000000001;67,151020000000003;"Tot-P";0,132490000000000004
"1838AL12";14,097630000000001;67,151020000000003;"Tot-N";0,89327999999999997
"1838AL13";13,97353;67,138599999999997;"Tot-N";4,16504
"1838AL13";13,97353;67,138599999999997;"Tot-P";0,647460000000000008
"1839AL01";14,577439999999999;67,012609999999995;"Tot-N";6,14094999999999994
"1839AL01";14,577439999999999;67,012609999999995;"S.P.M.";5,38381
"1839AL01";14,577439999999999;67,012609999999995;"Tot-P";1,5787050000000000052
"1839AL02";14,776389999999999;66,927210000000002;"Tot-P";0,217020000000000002
"1839AL02";14,776389999999999;66,927210000000002;"Tot-N";6,92046000000000006
"1839AL02";14,776389999999999;66,927210000000002;"S.P.M.";3,0366
"1839AL04";14,753489999999999;66,989199999999997;"Tot-N";5,07570000000000002
"1839AL04";14,753489999999999;66,989199999999997;"Tot-P";0,275700000000000001
"1839AL04";14,753489999999999;66,989199999999997;"S.P.M.";0,0625
"1840AL00";15,34422;67,014160000000004;"Tot-P";0,088870000000000001
"1840AL00";15,34422;67,014160000000004;"S.P.M.";0,41804000000000002
"1840AL00";15,34422;67,014160000000004;"Tot-N";0,45200999999999997
"1840AL01";15,487220000000001;67,164490000000001;"Tot-P";0,231019999999999995
"1840AL01";15,487220000000001;67,164490000000001;"Tot-N";1,55614
"1840AL02";15,409979999999999;67,103710000000007;"Tot-N";95,1036399999999997
"1840AL02";15,409979999999999;67,103710000000007;"Tot-P";14,16804999999999985
"1840AL04";15,391819999999999;67,119900000000001;"Tot-P";0,2823700000000000034
"1840AL04";15,391819999999999;67,119900000000001;"Tot-N";2,03812000000000004
"1840AL05";15,40288;66,814869999999999;"Tot-P";0,0213900000000000003
"1840AL05";15,40288;66,814869999999999;"Tot-N";0,36792000000000001
"1840AL12";15,33705;66,993539999999996;"Tot-P";0,89360000000000002
"1840AL12";15,33705;66,993539999999996;"Tot-N";4,3128700000000001
"1840AL12";15,33705;66,993539999999996;"S.P.M.";2,27829999999999995
"1841AL03";15,34249;67,385050000000007;"Tot-N";0,67014
"1841AL03";15,34249;67,385050000000007;"S.P.M.";0,255199999999999998
"1841AL03";15,34249;67,385050000000007;"Tot-P";0,0079799999999999997
"1841AL07";15,373139999999999;67,253600000000006;"Tot-P";38,8185399999999998
"1841AL07";15,373139999999999;67,253600000000006;"Tot-N";261,536160000000002
"1841AL09";15,150930000000001;67,298820000000006;"Tot-P";5,08024000000000002
"1841AL09";15,150930000000001;67,298820000000006;"Tot-N";34,2470299999999992
"1841.0009.01";15,3742778460601;67,2598359537037;"Tot-P";0,0032999999999999999
"1842AL00";15,15391;67,038679999999999;"Tot-P";0,0070000000000000002
"1842AL00";15,15391;67,038679999999999;"Tot-N";0,0468900000000000003
"1842AL02";15,15499;67,208479999999994;"Tot-P";0,1041799999999999997
"1842AL02";15,15499;67,208479999999994;"Tot-N";0,70258999999999997
"1845AL01";15,596259999999999;67,353399999999993;"Tot-P";5,40635999999999991
"1845AL01";15,596259999999999;67,353399999999993;"Tot-N";36,83769
"1845AL02";15,88392;67,576790000000003;"Tot-P";0,324900000000000003
"1845AL02";15,88392;67,576790000000003;"Tot-N";2,19
"1845AL03";15,474959999999999;67,480059999999995;"Tot-N";14,45511
"1845AL03";15,474959999999999;67,480059999999995;"Tot-P";2,14270999999999997
"1845AL04";15,87093;67,590760000000003;"Tot-P";0,529320000000000005
"1845AL04";15,87093;67,590760000000003;"Tot-N";3,56970000000000005
"1845.0003.01";15,538468999999999;67,391727000000003;"S.P.M.";104,679999999999999
"1845.0004.01";15,586238963457699;67,362514247571696;"S.P.M.";2,6000000000000001
"1848AL18";15,194369999999999;67,901449999999997;"Tot-P";0,538739999999999995
"1848AL18";15,194369999999999;67,901449999999997;"Tot-N";4,32656999999999995
"1848AL18";15,194369999999999;67,901449999999997;"S.P.M.";0,6
"1848.0062.01";15,185765;67,901068;"TOC";97,516
"1848.0062.01";15,185765;67,901068;"S.P.M.";277,464
"1848.0062.01";15,185765;67,901068;"Tot-P";3,422
"1848.0062.01";15,185765;67,901068;"Tot-N";32,476
"1849AL00";15,669029999999999;68,184899999999999;"Tot-N";2,49071999999999992
"1849AL00";15,669029999999999;68,184899999999999;"Tot-P";0,374310000000000012
"1849AL01";15,32361;68,014709999999994;"Tot-P";0,681580000000000021
