vatnLnr,area_km2,circum_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,width_m,length_m,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
1945,1.99,6.87,14.0,37.0,28.412,0.366,095.D,794.2654906852977,2584.0320165632347,3.253360553703163,095,0.19337446987628937,6.743671417236328,10.169109344482422,18.05131244659424,58.62766647338867,14.251889250345464,11.592059155989837,4342,72.77449035644531,112.44970512390137,149.8691864013672,204.49526977539062,707.1690063476562,174.84097190234914,92.8779204021768,4342,102.06648154590383
1955,1.34,6.97,10.0,20.0,12.758,0.054,097.7B,468.9901376017824,2889.8013051482358,6.161752824751198,097,0.006803595926612616,7.743525147438049,16.41272735595703,22.96699285507202,40.07326126098633,15.400730981903486,9.04229304401579,2238,0.0,15.061743021011353,50.904930114746094,93.77853965759277,211.33837890625,60.38467660857909,51.03830893209552,2238,60.38467660857909
1960,0.68,4.62,21.0,40.0,14.553,0.03,099.B1,312.3465752016168,2211.750304263868,7.08107749488274,099,1.3442292213439941,21.137309551239014,31.97044563293457,42.09069538116455,65.62135314941406,32.00596768783542,13.646016114516097,1118,137.14976501464844,211.8929328918457,254.82003784179688,313.3473663330078,555.5043334960938,270.1236583184258,75.16559983171517,1118,132.97389330377734
1961,1.05,10.05,20.0,49.0,20.686,0.122,099.D1,240.4984152630907,4280.203307539759,17.797220421837192,099,0.29502251744270325,13.135575294494629,19.848962783813477,25.58541488647461,41.94619369506836,19.634439853958494,9.106180351517327,1301,545.5693969726562,585.8944091796875,607.9432983398438,639.3648681640625,750.9285278320312,615.9211183704842,36.54353926370282,1301,70.35172139782799
1964,1.7,8.62,24.0,76.0,41.16,0.57,099.G1,309.7284339102689,5156.328580143515,16.64790188955448,099,0.0,5.336493968963623,11.813011169433594,21.814915657043457,49.318485260009766,14.397262168141593,11.033526874099161,1582,982.4791259765625,1010.0479736328125,1034.672119140625,1062.3919677734375,1226.4013671875,1045.6454646017698,45.13247338475022,1582,63.166338625207345
1965,1.49,8.68,14.0,70.0,20.295,0.345,099.G3,195.1309999589771,6601.842967534683,33.83287621609384,099,0.0,1.6555564403533936,5.345966815948486,9.291707992553711,30.644939422607422,6.384362111357868,5.811073770466149,985,1000.9265747070312,1003.0653076171875,1009.91650390625,1019.8379516601562,1064.4930419921875,1013.9032994923858,13.64970801837884,985,12.976724785354577
1967,0.14,10.83,8.0,17.0,1.1,0.018,099.B2E,96.20726734276172,1362.501565864807,14.162148073602014,099,0.6185562014579773,3.6987860202789307,5.4468231201171875,9.042897701263428,31.093660354614258,7.392268483231708,6.333123232438811,164,1101.4007568359375,1154.028076171875,1157.78369140625,1159.9288940429688,1186.030029296875,1156.704649390244,8.84798354132354,164,55.30389255430646
1968,1.54,9.55,17.0,50.0,25.598,0.459,099.B2F,328.77161333309823,4640.730017576621,14.115361026850026,099,0.0,5.533876180648804,12.222670555114746,18.905402183532715,53.487060546875,13.655351195141066,10.42836349982295,1595,1158.1634521484375,1179.4722900390625,1195.87646484375,1228.073974609375,1408.8768310546875,1208.805642633229,39.55648575535619,1595,50.6421904847914
1969,1.51,8.34,17.0,40.0,25.708,1.183,099.B2G,380.4216887496557,3696.386108232553,9.716549338660435,099,0.003490493632853031,11.547150373458862,15.144511222839355,19.31478977203369,52.91560745239258,16.726512811888455,8.468988899886494,2044,1174.8013916015625,1212.23193359375,1238.068603515625,1267.1266479492188,1429.4261474609375,1244.3674168297457,42.87482079973163,2044,69.56602522818321
1970,0.71,4.2,22.0,57.0,15.946,0.556,099.D2B,408.9218971641666,1740.17779445639,4.255526071174845,099,0.00704854354262352,10.425053119659424,21.69024658203125,29.33034038543701,58.250518798828125,21.946064148402673,13.58566013690686,1346,1038.4229736328125,1074.3260803222656,1119.086181640625,1206.1062927246094,1378.0218505859375,1146.5561849925705,88.0823167360202,1346,108.13321135975798
1972,0.61,4.95,23.0,64.0,14.41,2.094,099.D22B,273.7824455681832,2262.0030325693515,8.2620455371965,099,0.2972973883152008,10.37545394897461,14.472841262817383,19.933318614959717,32.53364181518555,15.048636506353429,7.075273578112451,846,1132.8626708984375,1158.8848876953125,1180.65869140625,1208.1565856933594,1252.346435546875,1185.2186761229314,28.949922919625067,846,52.356005224493856
1975,1.42,12.2,24.0,67.0,34.076,0.862,099.B2B1D,395.3703850534239,10629.908046891886,26.885949096707215,099,0.0,1.1081859469413757,6.896243572235107,17.79744052886963,50.78910446166992,11.466773117043846,12.32661090083258,3535,1309.1800537109375,1320.8159790039062,1335.367919921875,1371.2356567382812,1597.5673828125,1361.463649222065,61.71367065098224,3535,52.28359551112749
31736,0.8,5.08,16.0,28.0,12.751,0.092,099.2B,357.67236593402606,2221.1133082469496,6.209910297226155,099,0.02170361950993538,16.989800930023193,26.623825073242188,34.655606269836426,57.55630111694336,25.948083279400887,12.864005249738508,1352,477.3623962402344,515.3273468017578,558.2891845703125,622.5943603515625,825.7528076171875,576.5837647928994,70.71892396636034,1352,99.22136855266501
31775,0.52,5.79,6.0,16.0,3.094,0.018,099.B2C0,187.49375907790204,2880.818512560615,15.364876818986065,099,0.0009891170775517821,6.558144569396973,13.312868118286133,22.223244667053223,43.06172561645508,15.23425825424071,10.789317055920963,619,700.5,706.7118530273438,719.2831420898438,738.0808410644531,838.0482177734375,727.3400646203554,26.72241566396782,619,26.840064620355406
1982,7.85,25.87,33.0,102.0,259.969,8.096,101.5B,632.4001017430055,11898.43027169098,18.814719097762353,101,0.008916289545595646,9.219499826431274,17.034160614013672,25.837494373321533,55.539161682128906,18.67460678807947,12.132229307091263,9060,25.022266387939453,50.37685585021973,103.86381530761719,180.10560989379883,548.62939453125,130.54762693156732,97.88548223733552,9060,105.52536054362787
1986,5.9,11.72,50.0,90.0,295.076,8.593,103.AC,1166.5093325957932,5131.218201082792,4.398780239215462,103,0.0,11.64853572845459,18.896778106689453,27.55147647857666,66.11583709716797,20.521585490463217,12.0450024571486,10643,941.3990478515625,1222.0486450195312,1315.287353515625,1429.0751342773438,1802.46923828125,1327.93404115381,155.9621670727997,10643,386.5349933022476
1987,2.15,13.27,5.0,13.8,11.781,0.084,103.BE,331.3704648933631,6462.6216431155935,19.50270868345283,103,0.0,7.622927308082581,10.823392868041992,15.222554683685303,37.569705963134766,12.01848352923317,6.563922855591766,2882,854.6824340820312,866.246337890625,881.4603271484375,902.3801574707031,1008.8855590820312,887.895385149202,26.820777835580827,2882,33.21295106717071
1994,21.98282,,89.0,155.0,2073.5,1.73524801,104.B1,1060.7195124988884,21816.627384355146,20.567762850858283,104,0.044671881943941116,27.067428588867188,36.717254638671875,46.863365173339844,80.495361328125,36.33128044133726,15.512218490578451,30181,18.614452362060547,122.9083023071289,327.49932861328125,589.5379638671875,1275.900390625,386.39683907093865,295.5147266238342,30181,367.7823867088781
2007,2.01,10.67,6.0,18.0,12.169,0.312,107.6B,437.46528189836727,4794.243879776575,10.959141395111631,107,0.0,2.3028735518455505,4.499213218688965,12.145285844802856,44.39081573486328,8.691728899889755,9.217677264494553,2948,37.400001525878906,45.40083122253418,52.15092849731445,70.97090148925781,217.4573211669922,65.24353375169606,32.11532987173395,2948,27.843532225817157
2008,1.18,5.52,7.0,15.0,8.677,0.42,107.63B,443.3454289937747,2378.454722259573,5.3647890938173415,107,0.004145018756389618,1.6639270782470703,2.522171974182129,4.038445591926575,56.57135772705078,5.249722401130889,8.818103447668587,1868,26.01781463623047,30.914391040802002,35.18640899658203,43.01611614227295,282.07318115234375,42.33735947537473,25.957837153592006,1868,16.319544839144264
2009,4.07,15.96,11.0,24.0,45.268,0.501,108.2B,537.0657892899362,7377.177387002562,13.736077654017123,108,0.04172716662287712,2.821135461330414,4.207906246185303,8.179345846176147,58.16642379760742,8.086760212076891,9.498318146814018,4786,4.287304878234863,17.731201648712158,27.386085510253906,42.9417724609375,355.24365234375,43.34858833054743,48.64348253561092,4786,39.061283452312566
2010,4.12,11.94,40.0,90.0,166.19,0.719,052.1B,707.7238277675619,5842.480619693015,8.255311451251382,052,0.00979803316295147,13.423338890075684,21.06787872314453,30.596662521362305,75.10099792480469,22.956634037401905,14.758914889737879,5989,21.227636337280273,60.115821838378906,151.3839874267578,263.9512634277344,812.5901489257812,193.3997328435465,167.69231125318228,5989,172.17209650626623
2034,2.27,9.63,42.0,95.0,94.225,0.485,038.C,513.4506754942038,4302.139213993799,8.37887536101287,038,0.07471486181020737,14.18508243560791,21.491016387939453,28.514923095703125,61.094032287597656,21.215145711425933,9.840526395104183,3247,157.46237182617188,188.47684478759766,237.66152954101562,305.6838836669922,447.6266174316406,252.35582845703726,72.48155960325543,3247,94.89345663086539
2035,1.71,0.0,21.0,53.0,36.76,1.269,038.4B,409.3576687764819,4202.913060998492,10.267092524638578,038,0.03704264014959335,10.21036171913147,16.504241943359375,24.73852300643921,52.03569412231445,18.07279303135016,9.847847968128,2496,9.25616455078125,49.15500831604004,72.75830078125,117.56326484680176,294.53662109375,88.03494340945512,51.227840525746714,2496,78.77877885867387
22439,0.6,4.71,12.0,38.0,7.287,0.707,038.D,284.8153366923631,2140.4518244395977,7.515226705476043,038,0.022735070437192917,6.061656475067139,10.177675247192383,15.226489305496216,36.41641616821289,11.44888017762382,7.492305036785326,848,583.0,594.9814453125,611.362060546875,630.0701141357422,703.96337890625,616.0421211674528,26.02697786348309,848,33.04212116745282
22508,0.47,0.0,16.0,34.5,7.6,0.0,038.D,236.89226030913244,1871.0151707601117,7.898169270361688,038,0.4136422276496887,17.635770320892334,28.981891632080078,37.98051929473877,55.38758850097656,27.42110558712121,13.222333099401135,726,484.123046875,513.2336730957031,546.082763671875,596.8239135742188,721.5880737304688,559.8208505509642,52.86194967489787,726,75.69780367596422
22548,0.44,0.0,16.0,26.5,7.2,0.0,038.AZ,305.32733656487994,1421.3423912283704,4.655142926995484,038,0.1910070776939392,5.98975133895874,14.983078956604004,21.969684600830078,42.095794677734375,14.61604463428297,9.53553562907548,781,220.08213806152344,233.51052856445312,254.04782104492188,286.72052001953125,382.5796203613281,264.8493918053777,35.60482799563067,781,44.76725374385427
2038,3.44,0.0,20.0,72.0,71.26,3.788,039.3B,354.2422954580243,9791.128005101484,27.63963572571666,039,0.0,0.0,0.017114628106355667,0.9498885273933411,11.202146530151367,0.9013963539836612,1.74438582408443,2846,-0.9294613599777222,0.0,0.0,0.16317135095596313,20.499353408813477,1.0485090951390108,2.785237967185799,2846,1.977970455116733
2039,2.4,0.0,9.0,42.0,23.48,0.364,039.4B,177.60867472028622,13287.54877800494,74.81362494783176,039,0.04896717146039009,3.6258866786956787,5.882782459259033,9.009546756744385,26.56599235534668,6.590212237715208,4.03636220867167,2091,6.103570938110352,17.14665412902832,21.843143463134766,28.95911407470703,75.21884155273438,23.93010969631755,9.132036508583779,2091,17.8265387582072
2042,2.61,0.0,49.0,130.0,129.81,0.326,053.B1,323.6576492744575,8341.818578993372,25.773586991357085,053,0.0422731451690197,12.210095405578613,21.803207397460938,32.58892822265625,63.09113693237305,22.92764330342167,13.060276971479707,2981,1.2072253227233887,33.168636322021484,61.62605667114258,104.89362335205078,363.6816101074219,80.4216600972828,62.82611716355945,2981,79.21443477455941
2044,2.76,0.0,37.0,90.0,102.58,0.678,053.C2B,428.49831632714086,6767.093103939628,15.792578047782177,053,0.18770894408226013,12.429425716400146,25.337312698364258,37.923593521118164,66.73856353759766,26.075685846079146,15.093360237239331,4119,39.429176330566406,81.577880859375,131.0683135986328,221.13080596923828,499.3304443359375,160.64179715950473,99.29040143147328,4119,121.21262082893833
2047,1.64,0.0,9.0,40.0,15.55,0.638,053.5B,218.40164474359926,7516.112019570197,34.41417315512443,053,0.06372207403182983,6.236416816711426,9.702832221984863,14.936688899993896,39.391693115234375,10.958373555017268,6.616613897001243,1303,8.304040908813477,17.20160675048828,28.589996337890625,42.17911720275879,111.0254135131836,31.690422942248656,17.64668475266697,1303,23.38638203343518
2085,7.71,20.88,32.0,60.0,249.206,0.126,062.E11,664.5693224820598,11511.182488125847,17.321266719224155,062,0.0,10.276711463928223,17.226964950561523,23.559589385986328,64.48674774169922,17.47840832433891,10.0916919440235,9265,45.21171951293945,68.7925796508789,118.8211898803711,188.0358428955078,563.5882568359375,139.90806799784133,86.57672717375613,9265,94.69634848490188
2101,19.4,0.0,40.0,104.5,784.0,4.71182164,109.DB,1140.4880019329394,18569.986648288694,16.28249189541286,109,0.02686285972595215,8.878984451293945,14.245686531066895,23.15825080871582,62.26609802246094,17.00261842649034,10.942924482716938,29037,644.6246337890625,703.3909301757812,771.9005126953125,883.4015502929688,1507.3348388671875,817.4450528635879,149.98892149735136,29037,172.82041907452538
2103,0.52,3.36,6.0,10.5,3.184,0.024,109.CB1,406.570497404673,1319.5928506238383,3.2456679937364075,109,0.043831679970026016,5.160423040390015,10.84749984741211,20.402942657470703,31.516441345214844,12.84001736111111,8.84235762070903,1170,581.0767822265625,587.8347320556641,603.8800659179688,640.0481567382812,771.6563720703125,619.8744123931624,41.27886754581347,1170,38.7976301665999
2104,3.41,11.15,13.0,32.2,44.219,0.374,109.CC1,657.6685507852408,5063.28210996299,7.698835688459712,109,0.11455892026424408,5.466317415237427,11.275649070739746,19.690757751464844,45.85361099243164,13.714972249952462,10.138409856408023,5259,581.5712890625,595.2816772460938,622.75927734375,674.59814453125,967.26513671875,647.1843030994486,71.10617840729681,5259,65.61301403694858
2118,2.45,14.13,34.0,77.0,83.011,0.109,064.B4,361.7041528364093,6378.198633941645,17.633744550415383,064,0.14911086857318878,21.045578002929688,30.237117767333984,40.0187463760376,62.327178955078125,29.844713458466455,13.287732135501747,3130,116.85488891601562,145.8802032470703,201.69857788085938,272.65135955810547,530.7986450195312,219.06439696485623,84.11180323330309,3130,102.2095080488406
2131,1.83,12.42,54.0,116.0,99.639,0.65,067.6C,371.0194370652266,5327.682698076795,14.359578409742905,067,0.0031450926326215267,13.049982070922852,22.086669921875,32.1938591003418,55.88772964477539,22.65165940145381,12.004457560762416,2717,102.48637390136719,123.92594909667969,159.20724487304688,211.70260620117188,432.1048278808594,175.32535885167465,63.52229082074411,2717,72.83898495030746
2148,1.47,8.92,11.0,31.0,15.542,1.324,111.3B,373.22919615603473,4120.00028181053,11.038794189316569,111,0.0774054080247879,4.066440105438232,7.768512725830078,13.760860443115234,33.7487678527832,9.670915868135012,7.19156093851576,2185,95.52616882324219,106.19844055175781,116.35771179199219,140.04638671875,231.193359375,126.0670766590389,25.716671488225412,2185,30.540907835796716
2161,1.16,10.87,13.0,66.0,15.592,0.236,112.3AAB,183.74048301106814,6209.139274867726,33.79298439361184,112,0.009119339287281036,3.123480796813965,5.414351940155029,8.955977201461792,22.657987594604492,6.355204789840867,4.300078470056348,1084,333.96002197265625,340.3907165527344,345.658447265625,352.84899139404297,383.0362854003906,347.53153828413286,8.574485448031645,1084,13.571516311476614
2162,1.48,13.78,11.0,31.0,16.119,0.267,112.3AAC,204.8374889845968,6882.545758602188,33.600029919912444,112,0.027327310293912888,3.4383928775787354,5.9337334632873535,9.557536125183105,26.17389488220215,7.060010623373455,4.865020233612146,1537,335.8999938964844,341.0994873046875,346.879638671875,354.2049560546875,400.1854553222656,349.54660052049445,11.285004698860481,1537,13.646606624010076
2163,1.48,24.62,9.0,43.0,13.645,0.398,112.3AAD,128.15454208180654,11767.528172668517,91.82295049017303,112,0.001901022158563137,2.338392496109009,4.019004821777344,6.289635896682739,22.178760528564453,4.812587799512299,3.561362166613449,1179,335.8999938964844,338.2992706298828,341.766357421875,345.7186279296875,371.4645080566406,343.24697837150126,6.588176192859884,1179,7.346984475016882
2164,1.28,11.39,13.0,40.0,16.96,0.482,112.3AB3,263.1687250852301,4936.254237543568,18.7569941524963,112,0.023893266916275024,5.423213720321655,9.387901306152344,15.963076114654541,32.10293960571289,10.914729142314435,6.812426926839227,1711,294.0479431152344,318.3057403564453,332.9615783691406,346.37054443359375,413.658935546875,334.12678988895385,20.36821067020463,1711,40.07884677371948
2173,3.26,22.42,10.0,36.0,31.433,0.013,212.D,267.97458132860993,11368.14257779367,42.42246604670771,212,0.0,7.737046480178833,15.119842529296875,22.208221435546875,50.012271881103516,15.469462618610345,9.51946167526792,3267,264.50494384765625,281.18479919433594,312.3451843261719,337.13047790527344,420.87408447265625,311.8430708601163,33.18113222968131,3267,47.33812701246006
2274,13.58,23.52,19.0,35.0,258.696,0.999,234.BB,1070.6320396292376,11366.810805666919,10.616916349340032,234,0.0,3.1541836261749268,5.973456382751465,9.089667558670044,50.80049133300781,6.747830745078072,5.097851851565807,17676,14.0,42.988261222839355,79.57810974121094,109.80347633361816,257.2305908203125,81.29805244399185,45.713137889058046,17676,67.29805244399185
2362,2.96,9.49,27.0,65.0,79.992,0.466,189.B,668.6963609845604,4382.75798500699,6.554182497051428,189,0.0,6.036190152168274,11.96851634979248,20.882785320281982,46.994014739990234,14.11913342453917,9.882659213000215,4340,-0.15156249701976776,31.92746591567993,66.1988754272461,131.41594314575195,437.8702087402344,92.77207661290322,80.66934912112883,4340,92.92363910992299
2365,1.58,8.89,17.0,58.0,26.494,0.321,189.2B,344.80564372265735,4524.406509727398,13.121613848544142,189,0.0,8.128813743591309,14.317127227783203,21.797548294067383,39.936195373535156,15.27784851331751,8.863803839769476,1896,127.5,144.235107421875,162.8727569580078,198.94005966186523,330.06494140625,175.45319092827003,40.181225998959675,1896,47.95319092827003
2376,6.13,17.58,41.0,119.0,253.189,3.358,193.C,666.5374142513547,9295.985750942717,13.946682590029601,193,0.0,5.69410514831543,11.849812507629395,18.499431610107422,47.54742431640625,12.970797421748118,9.209285925184398,6773,176.0876007080078,191.2939453125,223.63516235351562,281.61639404296875,640.00634765625,248.91503026723757,75.028603554931,6773,72.82742955922976
2385,2.3,11.57,8.0,59.0,18.209,1.933,194.5B,198.11415445775765,11445.666663782751,57.77308893001496,194,0.0,1.6077113151550293,5.218286514282227,10.939335823059082,33.896121978759766,7.049722363205723,6.6955655940347905,1293,170.5,173.08505249023438,178.2146453857422,192.78564453125,275.78582763671875,184.97556554524363,16.36665807405733,1293,14.475565545243626
2390,2.26,7.35,25.0,123.0,57.017,2.426,195.1B,752.3612468765252,2916.035334366601,3.8758446776368456,195,0.0,8.506770372390747,14.045356750488281,19.874321460723877,44.02901840209961,14.94581146027222,8.496196990156536,4298,15.49179744720459,76.63559532165527,114.5248031616211,185.38630294799805,392.1460876464844,135.53857899022802,71.77038069661855,4298,120.04678154302343
2396,42.3,108.02,28.0,99.0,1184.419,1.045,196.AD11,1103.955183196551,72152.50867526737,65.35818643139714,196,0.0,1.894349992275238,5.3348917961120605,11.008303165435791,58.3557014465332,7.899122551105863,8.260220435577747,72839,394.9002990722656,499.813232421875,517.3186645507812,576.6732177734375,1050.122314453125,551.3439778140831,81.19383331445893,72839,156.4436787418175
2399,13.34,19.57,30.0,92.0,400.468,0.728,196.F3,1618.911560158656,8197.504737596822,5.063590216622737,196,0.0,6.872384786605835,12.903594970703125,22.87077808380127,65.35214233398438,15.70832097457627,11.596621743891262,23600,98.05249786376953,144.0611572265625,224.992431640625,391.9915237426758,1196.0228271484375,296.0384533898305,199.90243629176683,23600,197.985955526061
2412,0.65,8.13,1.0,2.2,0.547,0.0,196.AC51,208.18117832628695,6650.3891431517695,31.945198872534327,196,0.0,1.7315874099731445,6.724906921386719,13.173050880432129,35.369956970214844,8.947161172161172,8.337579469987014,1365,283.94305419921875,302.8995056152344,309.8334045410156,325.2090759277344,410.89697265625,316.95679945054945,19.401806394006677,1365,33.013745251330704
2417,7.75,18.78,18.0,56.0,140.588,2.674,196.5B,688.7239642465674,11128.23826441887,16.157762532036553,196,0.0,5.264195799827576,9.423574447631836,13.687382221221924,38.31254959106445,10.1139453125,6.306545067389484,7200,143.5,169.9116973876953,191.4573211669922,230.0278091430664,430.09930419921875,206.0026736111111,45.234535406735965,7200,62.502673611111106
2423,1.98,9.93,5.0,18.0,9.731,0.18,237.C3,459.11480687594485,4997.056249936634,10.884110412250033,237,0.05655573308467865,7.304474592208862,11.596906661987305,17.33126163482666,32.80186080932617,12.597419225907197,7.480007680523801,3362,221.8279266357422,235.05985641479492,263.7083740234375,302.01563262939453,402.1678466796875,273.4762046400952,42.7668789535407,3362,51.64827800435302
2441,5.68,15.01,5.0,10.7,26.055,4.097,246.G,839.5484030056068,40666.18417150121,48.4381651205757,246,0.0,1.3528907001018524,2.7033042907714844,5.002018213272095,41.20930862426758,3.8915289792746974,4.226754927589134,30084,50.925315856933594,58.27888202667236,66.77185821533203,81.78520393371582,346.5626220703125,74.3070153570004,27.076064474816018,30084,23.3816995000668
2510,0.64,0.0,14.0,34.0,9.2,0.0,006.1C,141.9255938916922,5580.3033754013595,39.31851347164248,006,0.30733177065849304,5.44300651550293,9.177043914794922,14.658878564834595,36.138824462890625,10.690021030050959,6.795372916611879,834,157.8943328857422,171.53740692138672,178.6875457763672,188.80441284179688,246.31436157226562,181.81412994604315,14.132528284731057,834,23.919797060300965
2514,0.21,3.82,10.0,34.0,2.116,0.82,006.2CB,123.19668278935433,1441.130586311767,11.6978034934257,006,0.009499580599367619,3.476353645324707,5.750988960266113,9.042092323303223,16.413536071777344,6.334279913651316,3.707660327886284,209,222.9669952392578,249.0055694580078,252.93447875976562,256.63330078125,275.03662109375,253.2376831638756,7.962304781995088,209,30.27068792461779
2516,0.16,4.1,13.0,52.0,2.131,0.499,006.BD5,89.83414426989725,1785.0676182583688,19.87070320273014,006,0.8634302020072937,6.46182119846344,11.972190856933594,16.61291742324829,22.843116760253906,11.878124734629756,5.747060942526123,184,384.8081970214844,393.6348571777344,399.156005859375,409.1252899169922,425.37744140625,401.27785326086956,9.715417932252416,184,16.469656239385188
5105,0.08,2.4,7.0,28.5,0.536,0.225,006.E1,89.80170269229228,957.1014860869643,10.65794364018348,006,0.889391303062439,5.876354217529297,8.314932823181152,10.833176612854004,16.124120712280273,8.445226070654654,3.535830695662302,137,374.51904296875,382.0469665527344,386.2611389160156,391.67755126953125,405.05535888671875,387.2480041058394,6.796782235096143,137,12.728961137089414
5228,0.09,2.49,7.0,23.0,0.639,0.499,006.B1,77.46079601336771,1116.1152505437512,14.408775896792216,006,0.5848855376243591,9.97944688796997,13.544923782348633,19.893001079559326,28.47247886657715,14.525353147272478,6.807473560620708,114,247.87509155273438,255.14052200317383,259.60382080078125,266.6303253173828,286.55584716796875,261.05439624451753,8.32210244879218,114,13.179304691783159
2539,1.24,4.71,38.0,92.7,47.025,0.217,159.813B1,642.5488624861732,1860.5369321243256,2.895557117517054,159,0.06390579044818878,8.199566841125488,22.980438232421875,33.59592056274414,56.09994125366211,22.243304831576967,14.601015915508995,2657,0.02998046949505806,19.76318359375,86.87812805175781,195.80215454101562,505.5904235839844,122.37478829506962,115.90302069533841,2657,122.34480782557456
5354,0.41,0.0,9.0,15.0,3.9,3.362,008.B,315.29385521405527,1306.7952373200883,4.1446898368282366,008,0.020812194794416428,2.4326694011688232,7.365345478057861,13.729698181152344,39.602439880371094,9.758986150568182,8.992320744590447,825,80.6791000366211,113.53349304199219,123.8290023803711,164.8447265625,251.71572875976562,139.9089393939394,36.35737115563225,825,59.2298393573183
5706,0.7183,6.9,16.97,56.44,12.19,,013.1Z,237.61625921930022,2977.6817896392486,12.531473222508287,013,0.0019511228892952204,5.421203136444092,9.063167572021484,15.539657831192017,31.757713317871094,10.769912149896266,6.886976523635107,964,203.99813842773438,216.78928756713867,229.128662109375,250.53686904907227,304.5086975097656,235.6399604512448,23.82297887069289,964,31.64182202351043
16664,0.29,5.09,4.0,14.8,1.282,0.026,051.2AD,95.02058159532976,3430.3275772277657,36.10089014016691,051,0.0,1.4815809726715088,5.115140914916992,7.656703472137451,19.132972717285156,5.082191868832237,3.8420033651394987,285,1160.237548828125,1163.4241943359375,1166.294921875,1171.0655517578125,1195.074462890625,1167.849342105263,5.331632596539996,285,7.6117932771380765
19340,0.5,3.41,2.0,3.5,0.849,0.389,029.110,403.46495582588506,1104.3521786062959,2.7371700135534898,029,0.018711332231760025,1.2207778990268707,2.2674951553344727,3.7699644565582275,11.230010032653809,2.80669280592662,2.074645964044155,1034,30.907075881958008,37.88966941833496,40.88365936279297,46.77666187286377,71.58013916015625,43.41385094294004,7.939269992367634,1034,12.50677506098203
19777,0.43,0.0,6.0,17.0,2.85,0.129,029.1Z,271.4994484801124,1546.0770064071785,5.694586177107576,029,0.07138479501008987,2.774557054042816,4.549528121948242,7.051824450492859,22.214637756347656,5.366599995822193,3.7091787308283717,748,18.349632263183594,22.41230821609497,28.728496551513672,37.00464057922363,73.89276123046875,30.640664166945186,9.849917041962879,748,12.291031903761592
22189,0.32,3.87,21.0,59.0,6.813,0.592,042.5B,191.40113790630164,1618.9603910311607,8.458467952388586,042,0.9387339949607849,11.779314994812012,17.85384750366211,25.237234115600586,42.43965530395508,18.69293799527096,8.880686609315397,489,740.5369873046875,788.1060791015625,804.95703125,824.8380737304688,901.9678955078125,808.153118609407,26.769182559217025,489,67.61613130471949
23299,0.92,4.24,38.0,67.0,34.997,4.613,042.3B,515.9366188586995,1553.9928729426301,3.011984061879944,042,0.1737913191318512,14.456148147583008,24.023054122924805,31.481630325317383,47.890499114990234,22.962610643350605,11.251409822370636,1737,34.1240234375,113.5489273071289,164.86709594726562,244.40283203125,486.54669189453125,186.23699265975822,87.380143263616,1737,152.11296922225822
23044,0.9,0.0,13.0,19.8,12.2,0.0,033.2B,575.7293411629732,1654.9257359475448,2.874485661273742,033,0.026754410937428474,1.5522990226745605,15.979288101196289,29.224841594696045,61.09477996826172,16.942763027890695,14.697243997153123,2214,1.8485883474349976,14.998469591140747,39.05986022949219,143.84333038330078,452.20159912109375,88.22443823396567,100.5299462278957,2214,86.37584988653067
23050,0.2,0.0,8.0,23.0,1.7,0.0,033.22,258.5445804320633,827.3122593941774,3.1998824265108388,033,0.9610600471496582,10.431555271148682,15.315498352050781,20.14655303955078,51.56327819824219,16.01264434368476,8.043318765313623,479,20.73970603942871,51.942975997924805,70.13948059082031,86.98989486694336,195.31517028808594,72.71555323590815,26.23393635465898,479,51.975847196479435
23666,0.33,3.88,18.0,54.0,5.889,0.147,037.11B,175.064346731024,1937.8873628290146,11.06957184038429,037,0.12904013693332672,7.75029456615448,11.644475936889648,15.918188333511353,32.32487487792969,12.416133125835561,6.444607621828905,374,355.38232421875,369.17417907714844,380.56756591796875,390.6811065673828,457.36572265625,382.0471256684492,16.489746609546785,374,26.664801449699212
26360,0.9,0.0,22.0,82.0,20.3,4.491,066.4,140.61364984741203,6591.549694980989,46.87702582312499,066,0.09886311739683151,7.768888711929321,12.658635139465332,17.420161724090576,36.35968017578125,13.114483829148472,6.837532204305311,916,12.399999618530273,23.433110237121582,34.014888763427734,46.23081398010254,90.25648498535156,36.04150603848253,15.564794073114118,916,23.641506419952258
26928,1.02,4.33,30.0,56.0,30.849,0.26,055.2A,631.7819880926033,1541.690719401717,2.440225819125036,055,0.08328796178102493,5.168792724609375,11.516979217529297,17.414798736572266,37.54629135131836,11.918637252554278,7.506052526730142,2349,44.08403778076172,64.97908020019531,87.25862121582031,140.32542419433594,264.3820495605469,106.39532114729673,51.44558331749259,2349,62.31128336653501
29627,0.51,3.47,22.0,43.8,10.947,0.316,078.5F,349.1171201960916,1440.4118928658677,4.125870115039959,078,0.0,12.663100957870483,22.837221145629883,35.398837089538574,59.383846282958984,24.567807855626327,14.336534927670693,942,927.3927001953125,991.0919494628906,1026.0067138671875,1082.3896789550781,1308.0496826171875,1049.4494426751592,79.59430777954506,942,122.05674247984666
