regine,wood_din_µg/l,wood_totn_µg/l,wood_tdp_µg/l,wood_totp_µg/l,wood_toc_mg/l,upland_din_µg/l,upland_totn_µg/l,upland_tdp_µg/l,upland_totp_µg/l,upland_toc_mg/l,wood_ton_µg/l,wood_tpp_µg/l,upland_ton_µg/l,upland_tpp_µg/l
086.1B1,52.7,202.8,1.3,3.9,6.0,74.0,127.3,1.2,2.1,1.4,150.10000000000002,2.5999999999999996,53.3,0.9000000000000001
086.1B21,52.3,202.5,1.3,3.9,6.0,72.8,125.0,1.2,2.1,1.4,150.2,2.5999999999999996,52.2,0.9000000000000001
086.1B22,52.6,202.9,1.3,3.9,6.0,73.3,125.8,1.2,2.1,1.4,150.3,2.5999999999999996,52.5,0.9000000000000001
086.1B2A1,52.3,203.0,1.3,3.9,6.0,72.4,124.0,1.2,2.1,1.4,150.7,2.5999999999999996,51.599999999999994,0.9000000000000001
086.1B2A2,52.2,202.8,1.3,3.9,6.0,72.2,123.5,1.2,2.1,1.4,150.60000000000002,2.5999999999999996,51.3,0.9000000000000001
086.1B2A3,52.3,203.1,1.3,3.9,6.0,72.3,123.7,1.2,2.1,1.4,150.8,2.5999999999999996,51.400000000000006,0.9000000000000001
086.1B2A4,52.1,202.9,1.3,3.9,6.0,71.9,122.9,1.2,2.1,1.4,150.8,2.5999999999999996,51.0,0.9000000000000001
086.1B2B,52.0,203.0,1.3,3.9,6.0,71.1,121.6,1.2,2.1,1.3,151.0,2.5999999999999996,50.5,0.9000000000000001
086.1B2C,51.7,202.9,1.3,3.9,6.0,70.4,120.5,1.2,2.1,1.3,151.2,2.5999999999999996,50.099999999999994,0.9000000000000001
086.1C,53.0,203.4,1.3,3.9,6.0,74.3,128.6,1.2,2.1,1.5,150.4,2.5999999999999996,54.3,0.9000000000000001
086.1D,52.5,203.5,1.3,3.9,5.9,72.1,124.2,1.2,2.1,1.4,151.0,2.5999999999999996,52.10000000000001,0.9000000000000001
086.1E,51.8,203.5,1.3,3.9,5.9,69.8,119.9,1.3,2.2,1.3,151.7,2.5999999999999996,50.10000000000001,0.9000000000000001
086.211,51.8,201.4,1.3,3.9,6.1,71.9,124.3,1.2,2.0,1.4,149.60000000000002,2.5999999999999996,52.39999999999999,0.8
086.212,50.8,201.5,1.3,3.9,6.1,68.4,117.8,1.2,2.0,1.3,150.7,2.5999999999999996,49.39999999999999,0.8
086.21A,50.8,201.5,1.3,3.9,6.1,68.4,117.8,1.2,2.0,1.3,150.7,2.5999999999999996,49.39999999999999,0.8
086.21B11,50.8,201.9,1.3,3.9,6.1,68.0,116.9,1.2,2.0,1.3,151.10000000000002,2.5999999999999996,48.900000000000006,0.8
086.21B12,50.4,202.1,1.3,3.9,6.1,66.6,114.6,1.2,2.1,1.3,151.7,2.5999999999999996,48.0,0.9000000000000001
086.21B1A,50.4,202.1,1.3,3.9,6.1,66.6,114.6,1.2,2.1,1.3,151.7,2.5999999999999996,48.0,0.9000000000000001
086.21B1B,50.9,202.5,1.3,3.9,6.0,67.8,116.4,1.2,2.1,1.3,151.6,2.5999999999999996,48.60000000000001,0.9000000000000001
086.21B20,50.3,201.8,1.3,3.9,6.1,66.4,114.5,1.2,2.0,1.3,151.5,2.5999999999999996,48.099999999999994,0.8
086.21B2A,49.9,202.2,1.3,4.0,6.0,64.6,111.8,1.2,2.1,1.2,152.29999999999998,2.7,47.2,0.9000000000000001
086.21B2B,49.6,202.2,1.3,4.0,6.0,63.6,110.4,1.2,2.1,1.2,152.6,2.7,46.800000000000004,0.9000000000000001
086.21C0,50.3,202.2,1.3,3.9,6.0,66.1,113.8,1.2,2.1,1.3,151.89999999999998,2.5999999999999996,47.7,0.9000000000000001
086.21CA,50.5,202.3,1.3,3.9,6.0,66.5,114.4,1.2,2.1,1.3,151.8,2.5999999999999996,47.900000000000006,0.9000000000000001
086.21CB,50.7,202.7,1.3,4.0,6.0,66.7,115.0,1.2,2.1,1.3,152.0,2.7,48.3,0.9000000000000001
086.21D,50.2,202.3,1.3,4.0,6.0,65.5,113.1,1.2,2.1,1.3,152.10000000000002,2.7,47.599999999999994,0.9000000000000001
086.21E,50.4,202.8,1.3,4.0,6.0,65.5,113.4,1.2,2.1,1.3,152.4,2.7,47.900000000000006,0.9000000000000001
086.22,52.1,200.8,1.3,3.8,6.2,72.7,126.9,1.2,1.9,1.5,148.70000000000002,2.5,54.2,0.7
086.2A,50.5,201.4,1.3,3.9,6.1,67.3,116.0,1.2,2.0,1.3,150.9,2.5999999999999996,48.7,0.8
086.2B,49.8,201.1,1.3,3.9,6.1,65.3,113.2,1.2,2.0,1.3,151.3,2.5999999999999996,47.900000000000006,0.8
086.2C11,49.5,201.2,1.3,3.9,6.1,64.0,111.1,1.2,2.0,1.2,151.7,2.5999999999999996,47.099999999999994,0.8
086.2C12,49.0,201.1,1.3,3.9,6.1,62.6,109.0,1.2,2.0,1.2,152.1,2.5999999999999996,46.4,0.8
086.2C1A,49.4,201.3,1.3,3.9,6.1,63.7,110.6,1.2,2.0,1.2,151.9,2.5999999999999996,46.89999999999999,0.8
086.2C1B,48.6,201.7,1.3,4.0,6.1,60.4,105.9,1.2,2.1,1.2,153.1,2.7,45.50000000000001,0.9000000000000001
086.2C2,48.9,200.8,1.3,3.9,6.2,62.6,109.2,1.2,2.0,1.2,151.9,2.5999999999999996,46.6,0.8
086.2D,48.4,200.9,1.3,3.9,6.1,60.6,106.2,1.2,2.0,1.2,152.5,2.5999999999999996,45.6,0.8
086.3110,51.9,200.2,1.3,3.8,6.2,72.2,127.1,1.2,1.9,1.5,148.29999999999998,2.5,54.89999999999999,0.7
086.311Z,49.9,200.6,1.3,3.9,6.2,65.9,114.8,1.2,2.0,1.3,150.7,2.5999999999999996,48.89999999999999,0.8
086.312,49.3,199.8,1.3,3.9,6.2,64.2,112.8,1.2,1.9,1.3,150.5,2.5999999999999996,48.599999999999994,0.7
086.31A,49.1,200.1,1.3,3.9,6.2,63.6,111.5,1.2,1.9,1.3,151.0,2.5999999999999996,47.9,0.7
086.31B,48.6,200.4,1.3,3.9,6.2,61.6,108.1,1.2,2.0,1.2,151.8,2.5999999999999996,46.49999999999999,0.8
086.320,48.2,199.7,1.3,3.9,6.3,60.8,107.7,1.2,1.9,1.3,151.5,2.5999999999999996,46.900000000000006,0.7
086.32Z,48.2,199.4,1.3,3.9,6.3,60.9,108.2,1.2,1.9,1.3,151.2,2.5999999999999996,47.300000000000004,0.7
086.33,49.5,198.6,1.3,3.8,6.3,64.9,115.9,1.2,1.8,1.4,149.1,2.5,51.0,0.6000000000000001
086.3A0,48.0,199.9,1.3,3.9,6.2,60.1,106.3,1.2,1.9,1.2,151.9,2.5999999999999996,46.199999999999996,0.7
086.3AA0,47.8,200.1,1.3,3.9,6.2,59.3,104.9,1.2,2.0,1.2,152.3,2.5999999999999996,45.60000000000001,0.8
086.3AAA,47.9,200.2,1.3,3.9,6.2,59.5,105.1,1.2,2.0,1.2,152.29999999999998,2.5999999999999996,45.599999999999994,0.8
086.3AAB,47.9,200.4,1.3,3.9,6.2,59.3,104.6,1.2,2.0,1.2,152.5,2.5999999999999996,45.3,0.8
086.3AB,47.0,200.3,1.3,4.0,6.2,56.6,100.8,1.2,2.0,1.2,153.3,2.7,44.199999999999996,0.8
086.3B,46.4,200.1,1.3,4.0,6.2,54.7,98.3,1.2,2.0,1.2,153.7,2.7,43.599999999999994,0.8
086.410,48.0,198.9,1.3,3.9,6.3,60.5,108.4,1.2,1.9,1.3,150.9,2.5999999999999996,47.900000000000006,0.7
086.41Z,47.2,199.1,1.3,3.9,6.3,57.8,103.9,1.2,1.9,1.3,151.89999999999998,2.5999999999999996,46.10000000000001,0.7
086.42,46.1,199.1,1.3,3.9,6.3,54.4,98.8,1.2,1.9,1.2,153.0,2.5999999999999996,44.4,0.7
086.430,45.2,199.3,1.3,4.0,6.3,51.5,94.4,1.2,1.9,1.2,154.10000000000002,2.7,42.900000000000006,0.7
086.43Z,46.2,199.6,1.3,4.0,6.3,54.5,98.4,1.2,1.9,1.2,153.39999999999998,2.7,43.900000000000006,0.7
086.44,44.1,200.1,1.3,4.1,6.2,47.3,88.4,1.2,2.0,1.1,156.0,2.8,41.10000000000001,0.8
086.51,43.7,201.0,1.3,4.1,6.1,44.8,85.1,1.2,2.1,1.0,157.3,2.8,40.3,0.9000000000000001
086.52,44.6,201.2,1.3,4.1,6.1,47.1,88.0,1.2,2.1,1.0,156.6,2.8,40.9,0.9000000000000001
086.5A11,44.6,201.1,1.3,4.1,6.1,47.5,88.4,1.2,2.1,1.0,156.5,2.8,40.900000000000006,0.9000000000000001
086.5A12,44.7,200.9,1.3,4.1,6.1,48.2,89.3,1.2,2.1,1.0,156.2,2.8,41.099999999999994,0.9000000000000001
086.5A1A0,44.7,200.9,1.3,4.1,6.1,48.2,89.3,1.2,2.1,1.0,156.2,2.8,41.099999999999994,0.9000000000000001
086.5A1AA,44.6,200.8,1.3,4.1,6.1,47.7,88.7,1.2,2.0,1.0,156.20000000000002,2.8,41.0,0.8
086.5A1AB,44.5,200.6,1.3,4.1,6.2,47.7,88.7,1.2,2.0,1.1,156.1,2.8,41.0,0.8
086.5A1B,44.7,200.8,1.3,4.1,6.1,48.2,89.3,1.2,2.0,1.1,156.10000000000002,2.8,41.099999999999994,0.8
086.5A1C,44.8,200.7,1.3,4.1,6.1,48.7,89.9,1.2,2.0,1.1,155.89999999999998,2.8,41.2,0.8
086.5A21,44.7,201.1,1.3,4.1,6.1,47.6,88.6,1.2,2.1,1.0,156.39999999999998,2.8,40.99999999999999,0.9000000000000001
086.5A22,44.8,201.1,1.3,4.1,6.1,48.1,89.3,1.2,2.1,1.0,156.3,2.8,41.199999999999996,0.9000000000000001
086.5A3,45.0,200.9,1.3,4.1,6.1,49.1,90.5,1.2,2.0,1.1,155.9,2.8,41.4,0.8
086.5A4,45.1,201.1,1.3,4.1,6.1,49.1,90.5,1.2,2.1,1.1,156.0,2.8,41.4,0.9000000000000001
086.5AA,45.3,200.8,1.3,4.1,6.1,50.1,91.8,1.2,2.0,1.1,155.5,2.8,41.699999999999996,0.8
086.5AB,45.2,200.6,1.3,4.0,6.2,50.2,92.0,1.2,2.0,1.1,155.39999999999998,2.7,41.8,0.8
086.5B,46.2,200.9,1.3,4.0,6.1,53.1,95.7,1.2,2.0,1.1,154.7,2.7,42.6,0.8
086.5C0,46.6,200.6,1.3,4.0,6.2,54.7,98.0,1.2,2.0,1.1,154.0,2.7,43.3,0.8
086.5CA,46.9,200.9,1.3,4.0,6.1,55.5,98.9,1.2,2.0,1.1,154.0,2.7,43.400000000000006,0.8
086.5CB,47.1,200.9,1.3,4.0,6.1,56.2,99.8,1.2,2.0,1.1,153.8,2.7,43.599999999999994,0.8
086.5CC,47.5,201.0,1.3,4.0,6.1,57.5,101.7,1.2,2.0,1.1,153.5,2.7,44.2,0.8
086.5D,47.0,200.7,1.3,4.0,6.2,56.1,99.8,1.2,2.0,1.1,153.7,2.7,43.699999999999996,0.8
086.5E,47.5,200.7,1.3,4.0,6.2,57.7,102.2,1.2,2.0,1.2,153.2,2.7,44.5,0.8
086.5F,48.1,200.6,1.3,3.9,6.2,59.8,105.2,1.2,2.0,1.2,152.5,2.5999999999999996,45.400000000000006,0.8
086.611,44.8,201.3,1.3,4.1,6.1,47.8,88.9,1.2,2.1,1.0,156.5,2.8,41.10000000000001,0.9000000000000001
086.612,45.3,201.6,1.3,4.1,6.1,48.8,90.4,1.2,2.1,1.0,156.3,2.8,41.60000000000001,0.9000000000000001
086.61A0,45.9,201.4,1.3,4.1,6.1,51.4,93.5,1.2,2.1,1.1,155.5,2.8,42.1,0.9000000000000001
086.61AA,46.6,201.5,1.3,4.0,6.1,53.7,96.4,1.2,2.1,1.1,154.9,2.7,42.7,0.9000000000000001
086.61AB,47.0,201.8,1.3,4.0,6.0,54.7,97.9,1.2,2.1,1.1,154.8,2.7,43.2,0.9000000000000001
086.61B1,46.6,201.3,1.3,4.0,6.1,53.9,96.6,1.2,2.1,1.1,154.70000000000002,2.7,42.699999999999996,0.9000000000000001
086.61B20,46.7,201.4,1.3,4.0,6.1,54.1,96.8,1.2,2.1,1.1,154.7,2.7,42.699999999999996,0.9000000000000001
086.61B2A,46.9,201.5,1.3,4.0,6.1,54.7,97.8,1.2,2.1,1.1,154.6,2.7,43.099999999999994,0.9000000000000001
086.61B2B,47.4,201.8,1.3,4.0,6.1,56.1,99.8,1.2,2.1,1.1,154.4,2.7,43.699999999999996,0.9000000000000001
086.61B2C,47.8,202.1,1.3,4.0,6.0,56.8,101.1,1.2,2.1,1.1,154.3,2.7,44.3,0.9000000000000001
086.61B3,46.8,201.3,1.3,4.0,6.1,54.7,97.7,1.2,2.1,1.1,154.5,2.7,43.0,0.9000000000000001
086.61B40,46.9,201.5,1.3,4.0,6.1,54.9,98.0,1.2,2.1,1.1,154.6,2.7,43.1,0.9000000000000001
086.61B4A,47.2,201.5,1.3,4.0,6.1,55.8,99.2,1.2,2.1,1.1,154.3,2.7,43.400000000000006,0.9000000000000001
086.61B4B,47.5,201.7,1.3,4.0,6.1,56.5,100.3,1.2,2.1,1.1,154.2,2.7,43.8,0.9000000000000001
086.61B4C,48.0,202.2,1.3,4.0,6.0,57.6,102.3,1.2,2.1,1.2,154.2,2.7,44.699999999999996,0.9000000000000001
086.61B5,47.3,201.3,1.3,4.0,6.1,56.4,100.0,1.2,2.1,1.1,154.0,2.7,43.6,0.9000000000000001
086.61B6,47.2,201.4,1.3,4.0,6.1,55.9,99.4,1.2,2.1,1.1,154.2,2.7,43.50000000000001,0.9000000000000001
086.61B7,48.0,202.0,1.3,4.0,6.0,57.8,102.4,1.2,2.1,1.1,154.0,2.7,44.60000000000001,0.9000000000000001
086.61B8,48.0,202.1,1.3,4.0,6.0,57.8,102.4,1.2,2.1,1.2,154.1,2.7,44.60000000000001,0.9000000000000001
086.621,44.3,201.5,1.3,4.1,6.1,45.7,86.5,1.2,2.1,1.0,157.2,2.8,40.8,0.9000000000000001
086.622,43.2,201.3,1.3,4.2,6.1,42.3,82.1,1.2,2.1,1.0,158.10000000000002,2.9000000000000004,39.8,0.9000000000000001
086.62A,43.6,201.2,1.3,4.1,6.1,43.9,84.0,1.2,2.1,1.0,157.6,2.8,40.1,0.9000000000000001
086.62B,43.9,201.7,1.3,4.1,6.0,43.8,84.4,1.2,2.1,1.0,157.79999999999998,2.8,40.60000000000001,0.9000000000000001
086.6A,44.7,201.8,1.3,4.1,6.0,46.5,87.8,1.2,2.1,1.0,157.10000000000002,2.8,41.3,0.9000000000000001
086.6B0,45.1,201.8,1.3,4.1,6.0,47.5,89.1,1.2,2.1,1.0,156.70000000000002,2.8,41.599999999999994,0.9000000000000001
086.6BA,45.3,201.9,1.3,4.1,6.0,48.4,90.1,1.2,2.1,1.0,156.60000000000002,2.8,41.699999999999996,0.9000000000000001
086.6BB10,45.6,201.9,1.3,4.1,6.0,49.6,91.5,1.2,2.1,1.0,156.3,2.8,41.9,0.9000000000000001
086.6BB1A,45.7,201.9,1.3,4.1,6.0,49.9,91.9,1.2,2.1,1.0,156.2,2.8,42.00000000000001,0.9000000000000001
086.6BB1B,46.2,201.9,1.3,4.1,6.0,51.8,94.2,1.2,2.1,1.1,155.7,2.8,42.400000000000006,0.9000000000000001
086.6BB1C,46.8,201.8,1.3,4.0,6.0,53.9,96.8,1.2,2.1,1.1,155.0,2.7,42.9,0.9000000000000001
086.6BB2,45.9,202.2,1.3,4.1,6.0,49.8,92.3,1.3,2.1,1.1,156.29999999999998,2.8,42.5,0.8
086.6BC,46.5,202.5,1.3,4.1,6.0,51.3,94.8,1.3,2.2,1.1,156.0,2.8,43.5,0.9000000000000001
086.6BD,46.6,202.1,1.3,4.1,6.0,52.4,95.3,1.2,2.1,1.1,155.5,2.8,42.9,0.9000000000000001
086.6BE,47.2,202.2,1.3,4.1,6.0,54.5,98.2,1.2,2.1,1.1,155.0,2.8,43.7,0.9000000000000001
086.6C110,44.9,201.7,1.3,4.1,6.0,47.3,88.7,1.2,2.1,1.0,156.79999999999998,2.8,41.400000000000006,0.9000000000000001
086.6C11A,45.0,201.8,1.3,4.1,6.0,47.4,88.9,1.2,2.1,1.0,156.8,2.8,41.50000000000001,0.9000000000000001
086.6C11B,45.5,202.1,1.3,4.1,6.0,48.6,90.7,1.2,2.1,1.0,156.6,2.8,42.1,0.9000000000000001
086.6C12,45.0,201.8,1.3,4.1,6.0,47.4,88.9,1.2,2.1,1.0,156.8,2.8,41.50000000000001,0.9000000000000001
086.6C13,45.1,202.0,1.3,4.1,6.0,47.3,89.0,1.2,2.1,1.0,156.9,2.8,41.7,0.9000000000000001
086.6C1A,45.3,202.0,1.3,4.1,6.0,48.0,89.8,1.2,2.1,1.0,156.7,2.8,41.8,0.9000000000000001
086.6C1B,45.7,202.5,1.3,4.1,6.0,48.3,91.1,1.3,2.2,1.1,156.8,2.8,42.8,0.9000000000000001
086.6C21,44.8,201.8,1.3,4.1,6.0,46.7,88.1,1.2,2.1,1.0,157.0,2.8,41.39999999999999,0.9000000000000001
086.6C22,45.0,201.8,1.3,4.1,6.0,47.2,88.7,1.2,2.1,1.0,156.8,2.8,41.5,0.9000000000000001
086.6C23,45.0,201.9,1.3,4.1,6.0,47.2,88.8,1.2,2.1,1.0,156.9,2.8,41.599999999999994,0.9000000000000001
086.6D,45.0,202.2,1.3,4.1,6.0,46.4,88.4,1.3,2.2,1.0,157.2,2.8,42.00000000000001,0.9000000000000001
086.6E1,45.3,202.7,1.3,4.1,5.9,46.1,89.1,1.3,2.2,1.1,157.39999999999998,2.8,42.99999999999999,0.9000000000000001
086.6E2,44.9,202.4,1.3,4.1,6.0,45.5,87.5,1.3,2.2,1.0,157.5,2.8,42.0,0.9000000000000001
086.6E3,44.8,202.6,1.3,4.2,5.9,44.4,86.8,1.3,2.2,1.0,157.8,2.9000000000000004,42.4,0.9000000000000001
086.6E4,44.7,202.3,1.3,4.1,6.0,45.1,86.9,1.3,2.2,1.0,157.60000000000002,2.8,41.800000000000004,0.9000000000000001
086.6E5,44.6,202.8,1.3,4.2,5.9,43.1,85.8,1.3,2.2,1.0,158.20000000000002,2.9000000000000004,42.699999999999996,0.9000000000000001
086.6E6,44.3,202.3,1.3,4.2,6.0,43.6,85.2,1.3,2.2,1.0,158.0,2.9000000000000004,41.6,0.9000000000000001
086.6E7,44.2,202.9,1.3,4.2,5.9,41.5,84.0,1.3,2.2,1.0,158.7,2.9000000000000004,42.5,0.9000000000000001
086.6E8,44.1,202.6,1.3,4.2,5.9,41.9,83.8,1.3,2.2,1.0,158.5,2.9000000000000004,41.9,0.9000000000000001
086.71,42.5,201.3,1.3,4.2,6.1,40.4,79.7,1.2,2.1,1.0,158.8,2.9000000000000004,39.300000000000004,0.9000000000000001
086.721,42.5,201.5,1.3,4.2,6.0,39.8,79.2,1.2,2.1,1.0,159.0,2.9000000000000004,39.400000000000006,0.9000000000000001
086.7220,41.5,201.3,1.3,4.2,6.1,37.3,75.8,1.2,2.1,0.9,159.8,2.9000000000000004,38.5,0.9000000000000001
086.722A,42.1,201.5,1.3,4.2,6.0,38.7,77.8,1.2,2.1,0.9,159.4,2.9000000000000004,39.099999999999994,0.9000000000000001
086.722B,41.7,201.8,1.3,4.2,6.0,36.9,75.8,1.3,2.1,0.9,160.10000000000002,2.9000000000000004,38.9,0.8
086.72A,42.3,201.6,1.3,4.2,6.0,39.1,78.4,1.2,2.1,0.9,159.3,2.9000000000000004,39.300000000000004,0.9000000000000001
086.72B,42.3,201.7,1.3,4.2,6.0,38.8,78.3,1.3,2.1,0.9,159.39999999999998,2.9000000000000004,39.5,0.8
086.72C,42.4,201.9,1.3,4.2,6.0,38.6,78.2,1.3,2.1,0.9,159.5,2.9000000000000004,39.6,0.8
086.72D,42.4,202.1,1.3,4.2,6.0,37.9,77.7,1.3,2.2,0.9,159.7,2.9000000000000004,39.800000000000004,0.9000000000000001
086.73,40.3,201.5,1.3,4.3,6.0,33.8,71.5,1.2,2.1,0.9,161.2,3.0,37.7,0.9000000000000001
086.7A,42.7,201.4,1.3,4.2,6.0,40.5,80.1,1.2,2.1,1.0,158.7,2.9000000000000004,39.599999999999994,0.9000000000000001
086.7B,43.0,201.7,1.3,4.2,6.0,41.0,81.0,1.2,2.1,1.0,158.7,2.9000000000000004,40.0,0.9000000000000001
086.7C,42.8,201.8,1.3,4.2,6.0,40.3,80.1,1.2,2.1,1.0,159.0,2.9000000000000004,39.8,0.9000000000000001
086.7D,43.3,202.0,1.3,4.2,6.0,41.0,81.4,1.3,2.1,1.0,158.7,2.9000000000000004,40.400000000000006,0.8
086.7E0,43.4,202.4,1.3,4.2,5.9,40.6,81.6,1.3,2.2,1.0,159.0,2.9000000000000004,40.99999999999999,0.9000000000000001
086.7EA,43.7,202.8,1.3,4.2,5.9,40.0,81.9,1.3,2.2,1.0,159.10000000000002,2.9000000000000004,41.900000000000006,0.9000000000000001
086.7EB,43.9,203.0,1.3,4.2,5.9,40.4,82.9,1.3,2.2,1.0,159.1,2.9000000000000004,42.50000000000001,0.9000000000000001
086.7F1,43.5,202.7,1.3,4.2,5.9,39.6,81.3,1.3,2.2,1.0,159.2,2.9000000000000004,41.699999999999996,0.9000000000000001
086.7F2,43.5,202.7,1.3,4.2,5.9,39.6,81.3,1.3,2.2,1.0,159.2,2.9000000000000004,41.699999999999996,0.9000000000000001
086.7F3,43.7,202.9,1.3,4.2,5.9,39.7,81.9,1.3,2.2,1.0,159.2,2.9000000000000004,42.2,0.9000000000000001
086.7F4,43.5,202.7,1.3,4.2,5.9,39.6,81.3,1.3,2.2,1.0,159.2,2.9000000000000004,41.699999999999996,0.9000000000000001
086.7G,43.3,202.8,1.3,4.2,5.9,39.0,80.6,1.3,2.2,1.0,159.5,2.9000000000000004,41.599999999999994,0.9000000000000001
086.7H,42.9,202.6,1.3,4.2,5.9,38.0,79.0,1.3,2.2,1.0,159.7,2.9000000000000004,41.0,0.9000000000000001
086.811,39.9,201.8,1.3,4.3,6.0,32.1,69.7,1.3,2.1,0.9,161.9,3.0,37.6,0.8
086.812,41.2,202.7,1.3,4.3,5.9,32.7,72.5,1.3,2.2,0.9,161.5,3.0,39.8,0.9000000000000001
086.81A,40.4,201.9,1.3,4.3,6.0,33.1,71.0,1.3,2.1,0.9,161.5,3.0,37.9,0.8
086.81B,41.1,202.0,1.3,4.3,6.0,34.5,73.0,1.3,2.1,0.9,160.9,3.0,38.5,0.8
086.81C,41.6,202.5,1.3,4.3,5.9,34.6,74.3,1.3,2.2,0.9,160.9,3.0,39.699999999999996,0.9000000000000001
086.82,42.2,203.4,1.3,4.3,5.8,33.0,75.2,1.3,2.3,1.0,161.2,3.0,42.2,0.9999999999999998
086.8A10,42.5,203.3,1.3,4.3,5.8,34.2,76.4,1.3,2.3,1.0,160.8,3.0,42.2,0.9999999999999998
086.8A1A,42.6,203.0,1.3,4.2,5.9,35.7,77.2,1.3,2.2,1.0,160.4,2.9000000000000004,41.5,0.9000000000000001
086.8A1B,42.4,202.6,1.3,4.2,5.9,36.6,77.1,1.3,2.2,0.9,160.2,2.9000000000000004,40.49999999999999,0.9000000000000001
086.8A2,42.7,203.5,1.3,4.3,5.8,34.3,77.3,1.3,2.3,1.0,160.8,3.0,43.0,0.9999999999999998
086.8A3,43.3,203.3,1.3,4.2,5.8,37.1,79.9,1.3,2.3,1.0,160.0,2.9000000000000004,42.800000000000004,0.9999999999999998
086.8A4,43.2,203.6,1.3,4.3,5.8,35.7,79.2,1.3,2.3,1.0,160.39999999999998,3.0,43.5,0.9999999999999998
086.8A5,43.9,203.6,1.3,4.2,5.8,38.1,82.1,1.3,2.3,1.1,159.7,2.9000000000000004,43.99999999999999,0.9999999999999998
086.8A6,43.6,203.7,1.3,4.2,5.8,36.5,80.8,1.3,2.3,1.1,160.1,2.9000000000000004,44.3,0.9999999999999998
086.8B,44.8,203.8,1.3,4.2,5.8,40.5,85.9,1.3,2.3,1.1,159.0,2.9000000000000004,45.400000000000006,0.9999999999999998
086.8C,45.1,203.3,1.3,4.2,5.9,43.7,87.9,1.3,2.2,1.1,158.20000000000002,2.9000000000000004,44.2,0.9000000000000001
086.91,41.7,203.5,1.3,4.3,5.8,31.3,73.3,1.3,2.3,0.9,161.8,3.0,42.0,0.9999999999999998
086.920,41.2,203.3,1.3,4.3,5.8,30.5,71.4,1.3,2.3,0.9,162.10000000000002,3.0,40.900000000000006,0.9999999999999998
086.92A,41.3,203.2,1.3,4.3,5.8,31.2,72.1,1.3,2.3,0.9,161.89999999999998,3.0,40.89999999999999,0.9999999999999998
086.92B,40.8,203.4,1.3,4.3,5.8,29.1,69.9,1.3,2.3,0.9,162.60000000000002,3.0,40.800000000000004,0.9999999999999998
086.93,40.6,202.9,1.3,4.3,5.8,30.2,69.8,1.3,2.2,0.9,162.3,3.0,39.599999999999994,0.9000000000000001
086.94,40.4,202.6,1.3,4.3,5.9,31.0,69.7,1.3,2.2,0.8,162.2,3.0,38.7,0.9000000000000001
086.95,40.1,202.2,1.3,4.3,5.9,31.3,69.3,1.3,2.2,0.8,162.1,3.0,38.0,0.9000000000000001
086.960,39.5,201.8,1.3,4.3,6.0,31.0,68.2,1.3,2.1,0.8,162.3,3.0,37.2,0.8
086.96A,39.7,202.1,1.3,4.3,5.9,30.7,68.3,1.3,2.2,0.8,162.39999999999998,3.0,37.599999999999994,0.9000000000000001
086.96B,39.7,202.4,1.3,4.3,5.9,29.8,67.7,1.3,2.2,0.8,162.7,3.0,37.900000000000006,0.9000000000000001
086.A,41.6,203.6,1.3,4.3,5.7,30.4,72.8,1.3,2.3,0.9,162.0,3.0,42.4,0.9999999999999998
086.B,42.3,203.8,1.3,4.3,5.7,31.7,75.2,1.3,2.3,1.0,161.5,3.0,43.5,0.9999999999999998
086.C0,42.2,204.2,1.3,4.3,5.7,29.7,74.5,1.3,2.4,1.0,162.0,3.0,44.8,1.0999999999999999
086.CA,43.5,204.6,1.4,4.3,5.7,32.5,79.9,1.3,2.4,1.2,161.1,2.9,47.400000000000006,1.0999999999999999
086.CB,43.5,204.7,1.4,4.3,5.6,32.2,79.8,1.3,2.4,1.2,161.2,2.9,47.599999999999994,1.0999999999999999
086.CC,43.5,204.8,1.4,4.3,5.6,31.6,79.7,1.3,2.4,1.2,161.3,2.9,48.1,1.0999999999999999
086.CD,44.1,205.1,1.4,4.3,5.6,32.2,82.1,1.3,2.4,1.3,161.0,2.9,49.89999999999999,1.0999999999999999
086.CE,43.1,204.9,1.4,4.3,5.6,29.5,77.8,1.3,2.4,1.2,161.8,2.9,48.3,1.0999999999999999
086.D,41.3,204.7,1.4,4.4,5.6,24.9,70.4,1.3,2.4,1.0,163.39999999999998,3.0000000000000004,45.50000000000001,1.0999999999999999
086.E,40.0,204.3,1.4,4.4,5.6,23.3,66.1,1.3,2.4,0.9,164.3,3.0000000000000004,42.8,1.0999999999999999
086.F,39.0,204.7,1.4,4.5,5.5,19.0,62.5,1.3,2.4,0.8,165.7,3.1,43.5,1.0999999999999999
087.111,39.2,202.1,1.3,4.3,5.9,29.4,66.6,1.3,2.2,0.8,162.89999999999998,3.0,37.199999999999996,0.9000000000000001
087.112,39.2,202.7,1.3,4.3,5.9,27.8,65.7,1.3,2.2,0.8,163.5,3.0,37.900000000000006,0.9000000000000001
087.113,38.8,202.9,1.3,4.4,5.8,26.0,64.0,1.3,2.2,0.8,164.10000000000002,3.1000000000000005,38.0,0.9000000000000001
087.114,38.6,203.1,1.3,4.4,5.8,25.2,63.3,1.3,2.2,0.8,164.5,3.1000000000000005,38.099999999999994,0.9000000000000001
087.11A0,39.0,203.1,1.3,4.4,5.8,25.9,64.3,1.3,2.2,0.8,164.1,3.1000000000000005,38.4,0.9000000000000001
