regine,trans_totp,trans_tdp,trans_tpp,trans_totn,trans_din,trans_ton,trans_ss,trans_toc,ret_totp,ret_tdp,ret_tpp,ret_totn,ret_din,ret_ton,ret_ss,ret_toc
196.AD4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD61,0.494498,0.661758,0.328461,0.760048,0.703759,0.910565,0.010521,0.620864,0.505502,0.338242,0.671539,0.239952,0.296241,0.089435,0.989479,0.379136
196.AD620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD62Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD6Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.ADA,0.876477,0.935345,0.773553,0.974343,0.965998,0.991916,0.547887,0.866907,0.123523,0.064655,0.226447,0.025657,0.034002,0.008084,0.452113,0.133093
196.ADB,0.890158,0.941887,0.802058,0.952125,0.93717,0.984598,0.421869,0.898868,0.109842,0.058113,0.197942,0.047875,0.06283,0.015402,0.578131,0.101132
196.AE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE4Z,0.855649,0.92221,0.747715,0.917571,0.893034,0.972812,0.280782,0.873748,0.144351,0.07779,0.252285,0.082429,0.106966,0.027188,0.719218,0.126252
196.AE5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AE8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AF2,0.354623,0.523574,0.215527,0.62308,0.553534,0.841609,0.003344,0.50795,0.645377,0.476426,0.784473,0.37692,0.446466,0.158391,0.996656,0.49205
196.AF9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AFZ,0.450618,0.659195,0.228574,0.8114,0.759534,0.935306,0.004091,0.488902,0.549382,0.340805,0.771426,0.1886,0.240466,0.064694,0.995909,0.511098
196.AG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.B11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.B12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.B1Z,0.780784,0.881894,0.618648,0.981736,0.975741,0.994272,0.283066,0.773615,0.219216,0.118106,0.381352,0.018264,0.024259,0.005728,0.716934,0.226385
196.B2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.BA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.BAA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.BAAZ,0.442624,0.644737,0.237176,0.876262,0.839925,0.958926,0.001436,0.532294,0.557376,0.355263,0.762824,0.123738,0.160075,0.041074,0.998564,0.467706
196.BAB,0.529266,0.717115,0.308688,0.96337,0.951554,0.98841,0.005839,0.581719,0.470734,0.282885,0.691312,0.03663,0.048446,0.01159,0.994161,0.418281
196.BB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.BBZ,0.416693,0.636816,0.190692,0.919524,0.894491,0.974061,0.003497,0.433911,0.583307,0.363184,0.809308,0.080476,0.105509,0.025939,0.996503,0.566089
196.BC,0.50423,0.693178,0.294311,0.935874,0.915897,0.979343,0.005225,0.574461,0.49577,0.306822,0.705689,0.064126,0.084103,0.020657,0.994775,0.425539
196.C11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.C12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.C1Z,0.589809,0.76109,0.369933,0.948426,0.932046,0.983551,0.029491,0.610367,0.410191,0.23891,0.630067,0.051574,0.067954,0.016449,0.970509,0.389633
196.C2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.CA0,0.973112,0.986373,0.947631,0.99861,0.998148,0.999567,0.935704,0.967133,0.026888,0.013627,0.052369,0.00139,0.001852,0.000433,0.064296,0.032867
196.CAA,0.733565,0.853367,0.552583,0.962265,0.950115,0.988049,0.134863,0.73994,0.266435,0.146633,0.447417,0.037735,0.049885,0.011951,0.865137,0.26006
196.CAB,0.190603,0.347403,0.085035,0.430946,0.360317,0.712353,0.000364,0.307574,0.809397,0.652597,0.914965,0.569054,0.639683,0.287647,0.999636,0.692426
196.CB,0.962237,0.980755,0.927222,0.997207,0.99628,0.99913,0.87826,0.956941,0.037763,0.019245,0.072778,0.002793,0.00372,0.00087,0.12174,0.043059
196.CC1,0.438467,0.609631,0.280793,0.777906,0.724286,0.918423,0.006729,0.577597,0.561533,0.390369,0.719207,0.222094,0.275714,0.081577,0.993271,0.422403
196.CC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.CC9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.CCA,0.793572,0.887739,0.645536,0.952761,0.937844,0.984888,0.181089,0.80936,0.206428,0.112261,0.354464,0.047239,0.062156,0.015112,0.818911,0.19064
196.CCB,0.280964,0.469396,0.134586,0.586585,0.511206,0.825472,0.000405,0.407912,0.719036,0.530604,0.865414,0.413415,0.488794,0.174528,0.999595,0.592088
196.CD,0.894024,0.944671,0.804715,0.990815,0.987785,0.997127,0.566545,0.889382,0.105976,0.055329,0.195285,0.009185,0.012215,0.002873,0.433455,0.110618
196.D0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DAB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DAB2,0.552989,0.712161,0.382159,0.862425,0.824609,0.952718,0.01672,0.663968,0.447011,0.287839,0.617841,0.137575,0.175391,0.047282,0.98328,0.336032
196.DAB9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DABZ,0.856637,0.923833,0.74374,0.974505,0.966242,0.991952,0.372475,0.860081,0.143363,0.076167,0.25626,0.025495,0.033758,0.008048,0.627525,0.139919
196.DAC0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DACZ,0.569079,0.747205,0.345418,0.862691,0.822777,0.954182,0.027858,0.585783,0.430921,0.252795,0.654582,0.137309,0.177223,0.045818,0.972142,0.414217
196.DAD,0.292219,0.531263,0.09616,0.82119,0.770188,0.93982,0.000959,0.289292,0.707781,0.468737,0.90384,0.17881,0.229812,0.06018,0.999041,0.710708
196.DB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DBA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DBAZ,0.413843,0.626194,0.202581,0.785487,0.728551,0.925074,0.001089,0.482524,0.586157,0.373806,0.797419,0.214513,0.271449,0.074926,0.998911,0.517476
196.DBB,0.607607,0.771219,0.396555,0.859619,0.819655,0.952638,0.023683,0.645309,0.392393,0.228781,0.603445,0.140381,0.180345,0.047362,0.976317,0.354691
196.DC0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DCA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DCAZ,0.535448,0.721821,0.313642,0.846072,0.801882,0.948326,0.010755,0.575842,0.464552,0.278179,0.686358,0.153928,0.198118,0.051674,0.989245,0.424158
196.DCB,0.487173,0.66846,0.297719,0.612899,0.539944,0.8391,0.008141,0.581818,0.512827,0.33154,0.702281,0.387101,0.460056,0.1609,0.991859,0.418182
196.DD0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DDA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DDAA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DDAB,0.690216,0.816719,0.526969,0.830761,0.786398,0.940399,0.052275,0.759827,0.309784,0.183281,0.473031,0.169239,0.213602,0.059601,0.947725,0.240173
196.DDAC,0.553599,0.738194,0.324137,0.864519,0.824581,0.955132,0.021936,0.566994,0.446401,0.261806,0.675863,0.135481,0.175419,0.044868,0.978064,0.433006
196.DDB,0.943076,0.970704,0.892284,0.98992,0.986605,0.996842,0.753069,0.940294,0.056924,0.029296,0.107716,0.01008,0.013395,0.003158,0.246931,0.059706
196.DDC,0.785195,0.879674,0.646355,0.921844,0.898438,0.974301,0.129272,0.824594,0.214805,0.120326,0.353645,0.078156,0.101562,0.025699,0.870728,0.175406
196.DDD,0.201038,0.423706,0.056764,0.850317,0.806546,0.950238,6e-06,0.269205,0.798962,0.576294,0.943236,0.149683,0.193454,0.049762,0.999994,0.730795
196.DE11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DE12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DE21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DE22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DE2Z,0.725374,0.848084,0.54239,0.925339,0.902102,0.97594,0.119205,0.734618,0.274626,0.151916,0.45761,0.074661,0.097898,0.02406,0.880795,0.265382
196.DEZ,0.39964,0.619628,0.181481,0.779456,0.720791,0.923064,0.002584,0.43078,0.60036,0.380372,0.818519,0.220544,0.279209,0.076936,0.997416,0.56922
196.DF11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF12A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF12AZ,0.845484,0.916273,0.732327,0.880867,0.847223,0.959623,0.249629,0.866518,0.154516,0.083727,0.267673,0.119133,0.152777,0.040377,0.750371,0.133482
196.DF12B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF12C,0.525039,0.706062,0.322864,0.742706,0.680351,0.905833,0.005124,0.613529,0.474961,0.293938,0.677136,0.257294,0.319649,0.094167,0.994876,0.386471
196.DF13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF1Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.DF3Z,0.87899,0.935598,0.784106,0.921932,0.89855,0.974332,0.369583,0.890626,0.12101,0.064402,0.215894,0.078068,0.10145,0.025668,0.630417,0.109374
196.DF4,0.517901,0.697599,0.320789,0.66371,0.592509,0.868229,0.005941,0.610629,0.482099,0.302401,0.679211,0.33629,0.407491,0.131771,0.994059,0.389371
196.E0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.EA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.EAZ,0.721455,0.843395,0.545581,0.976436,0.968771,0.992576,0.09406,0.747838,0.278545,0.156605,0.454419,0.023564,0.031229,0.007424,0.90594,0.252162
196.EB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.F2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.F3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.F4,0.539599,0.70096,0.369487,0.902069,0.873553,0.967328,0.015033,0.654258,0.460401,0.29904,0.630513,0.097931,0.126447,0.032672,0.984967,0.345742
196.F5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.F6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.FZ,0.660802,0.810329,0.447046,0.976882,0.969311,0.992742,0.148431,0.639319,0.339198,0.189671,0.552954,0.023118,0.030689,0.007258,0.851569,0.360681
196.G1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G2Z,0.583447,0.758448,0.358142,0.92143,0.896888,0.97473,0.027086,0.598811,0.416553,0.241552,0.641858,0.07857,0.103112,0.02527,0.972914,0.401189
196.G3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G4Z,0.347493,0.566534,0.152308,0.863119,0.822962,0.954553,0.000463,0.420247,0.652507,0.433466,0.847692,0.136881,0.177038,0.045447,0.999537,0.579753
196.G5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.G6B,0.42991,0.630129,0.231233,0.632102,0.559043,0.85105,0.002187,0.519318,0.57009,0.369871,0.768767,0.367898,0.440957,0.14895,0.997813,0.480682
196.H11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.H12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.H1Z,0.46483,0.673107,0.236156,0.816192,0.764326,0.937804,0.004167,0.493838,0.53517,0.326893,0.763844,0.183808,0.235674,0.062196,0.995833,0.506162
196.H2,0.914682,0.955903,0.839912,0.926518,0.903817,0.976228,0.70512,0.905949,0.085318,0.044097,0.160088,0.073482,0.096183,0.023772,0.29488,0.094051
197.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.1Z,0.821681,0.903356,0.69145,0.951856,0.936745,0.984549,0.237702,0.835798,0.178319,0.096644,0.30855,0.048144,0.063255,0.015451,0.762298,0.164202
197.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.42A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.42B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.42C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.4Z,0.717601,0.843963,0.529007,0.980051,0.973523,0.993734,0.13945,0.718021,0.282399,0.156037,0.470993,0.019949,0.026477,0.006266,0.86055,0.281979
197.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.5330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.533A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.533B,0.34608,0.514204,0.209248,0.646409,0.578254,0.854569,0.003102,0.500443,0.65392,0.485796,0.790752,0.353591,0.421746,0.145431,0.996898,0.499557
197.534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.53Z,0.312743,0.542384,0.119296,0.918897,0.893667,0.973861,0.000108,0.376858,0.687257,0.457616,0.880704,0.081103,0.106333,0.026139,0.999892,0.623142
197.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.630,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.63Z,0.449615,0.637975,0.262806,0.844519,0.80166,0.946662,0.003076,0.560755,0.550385,0.362025,0.737194,0.155481,0.19834,0.053338,0.996924,0.439245
197.6Z,0.528967,0.718773,0.303488,0.927062,0.904413,0.976467,0.008066,0.567342,0.471033,0.281227,0.696512,0.072938,0.095587,0.023533,0.991934,0.432658
197.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.3A,0.928741,0.963054,0.866963,0.992135,0.98954,0.99754,0.653672,0.928564,0.071259,0.036946,0.133037,0.007865,0.01046,0.00246,0.346328,0.071436
198.3B,0.260461,0.452634,0.11492,0.51885,0.442949,0.782164,0.000349,0.370814,0.739539,0.547366,0.88508,0.48115,0.557051,0.217836,0.999651,0.629186
198.410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.41A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.41B,0.435234,0.606499,0.278147,0.758145,0.701584,0.909713,0.006556,0.57503,0.564766,0.393501,0.721853,0.241855,0.298416,0.090287,0.993444,0.42497
198.41C,0.631091,0.786833,0.425144,0.941639,0.923273,0.981298,0.025359,0.672004,0.368909,0.213167,0.574856,0.058361,0.076727,0.018702,0.974641,0.327996
198.421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.42A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.42AZ,0.695372,0.824656,0.518818,0.94213,0.924187,0.981311,0.058751,0.742599,0.304628,0.175344,0.481182,0.05787,0.075813,0.018689,0.941249,0.257401
198.42B,0.884939,0.939834,0.788655,0.988203,0.984317,0.996307,0.542564,0.880458,0.115061,0.060166,0.211345,0.011797,0.015683,0.003693,0.457436,0.119542
198.42C,0.459092,0.629285,0.297936,0.795057,0.744216,0.925758,0.007941,0.593783,0.540908,0.370715,0.702064,0.204943,0.255784,0.074242,0.992059,0.406217
198.42D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.520,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.52Z,0.695134,0.820152,0.532724,0.880979,0.847361,0.959664,0.054612,0.763183,0.304866,0.179848,0.467276,0.119021,0.152639,0.040336,0.945388,0.236817
198.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.5Z,0.76714,0.871683,0.608415,0.988773,0.985074,0.996486,0.129216,0.790386,0.23286,0.128317,0.391585,0.011227,0.014926,0.003514,0.870784,0.209614
198.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.6Z,0.869513,0.930203,0.769149,0.992196,0.989622,0.997559,0.330376,0.883722,0.130487,0.069797,0.230851,0.007804,0.010378,0.002441,0.669624,0.116278
198.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.720,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.72A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
