vatnLnr,nve_area_km2,nve_perim_km,avg_dep_m,max_dep_m,vol_Mm3,res_time_yr,regine,area_km2,perim_km,width_km,length_km,aspect_ratio,vassom,slp_min,slp_p25,slp_median,slp_p75,slp_max,slp_mean,slp_std,slp_count,dem_min,dem_p25,dem_median,dem_p75,dem_max,dem_mean,dem_std,dem_count,delta_elev
21063,0.93,0.0,4.0,22.0,4.05,0.002,027.A1,1.5521627135258433,16.4457366419225,0.19330601780315781,8.029562303158093,41.538087610570614,027,0.0034541909117251635,2.3817827701568604,10.15422248840332,20.067691326141357,69.98592376708984,12.713453960662806,11.791785879359887,14846,23.117267608642578,26.49083662033081,30.72317123413086,41.770172119140625,131.41604614257812,35.80883318739054,13.054693496631032,14846,12.691565578747962
21224,0.42,0.0,1.0,8.0,0.78,0.0,027.3A,0.5378563374981733,8.274380698083709,0.1343693194168516,4.002821029625003,29.78969490205663,027,0.011518159881234169,1.585103988647461,6.000308990478516,17.18367290496826,57.64262390136719,10.661531213935373,11.570951571826974,5199,14.41741943359375,15.615026473999023,17.112972259521484,22.413700103759766,70.45451354980469,20.837432679361417,8.481536306292119,5199,6.420013245767667
1554,1.07,7.2,9.0,25.0,10.084,1.318,028.7B,1.202406563575913,7.588482396160518,0.34900561502684035,3.4452355830534183,9.871576372169432,028,0.0087495818734169,3.0265324115753174,5.181223392486572,8.257678985595703,36.785762786865234,6.4335151088223865,4.97110297736926,12865,5.001346588134766,8.908506393432617,12.310633659362793,17.51528549194336,44.8448486328125,13.757460891954917,6.058463174380062,12865,8.756114303820151
20248,0.14,2.19,1.0,5.0,0.192,0.044,028.32Z,0.1425712179516273,2.279536841644298,0.14303904489525593,0.9967293759268931,6.9682328811463625,028,0.000418854906456545,1.5041552782058716,4.213424205780029,6.599035739898682,16.364973068237305,4.612737131234793,3.513520826510761,1644,24.24706268310547,24.548375129699707,25.9885196685791,28.070358276367188,37.41690444946289,26.808496331356448,2.673600642166904,1644,2.561433648250979
1571,7.0,21.32,97.0,182.0,680.858,0.494,074.B11,7.453206039923782,21.978279887858644,0.7262271637248894,10.262912780204433,14.131821684505658,074,0.009737540036439896,27.098680019378662,35.690345764160156,44.73797130584717,85.62722778320312,35.53339968349736,16.150625356419035,80884,1.9345638751983643,44.18578910827637,117.29695129394531,217.41812133789062,848.2305297851562,148.31206419069284,129.8309749843305,80884,146.37750031549447
1600,1.76,8.55,31.0,67.0,54.567,1.141,075.4AB,1.7885520027259962,8.189615539526857,0.497142402065754,3.597665367697674,7.236689835243289,075,0.02868865430355072,12.613051414489746,19.836414337158203,27.781827449798584,68.48681640625,20.642590173556762,11.723643075645857,21722,810.2255249023438,850.3211517333984,878.6217041015625,912.470947265625,1038.91357421875,884.9290120615044,38.72453026246766,21722,74.70348715916066
1603,5.97,23.62,22.0,72.5,130.432,0.132,077.B,6.41476817565239,26.937871886472866,0.49441262850633194,12.974523314730101,26.242297560091423,077,0.0041647013276815414,4.952889919281006,12.04137897491455,19.370245933532715,74.5596923828125,13.64131228347028,10.840786827355597,55131,157.2648162841797,172.24703216552734,186.58737182617188,206.53646850585938,373.2463073730469,194.28296239865048,28.87107792754308,55131,37.018146114470795
1604,17.96,47.67,69.0,151.0,1237.268,1.328,077.C1,17.459717953632637,45.73621106179591,0.7908462613244431,22.077259269573513,27.915993726265288,077,0.016334066167473793,21.197373390197754,31.073923110961914,38.971835136413574,83.28569793701172,30.49525740479549,14.002391866191296,170160,168.45042419433594,205.31552124023438,263.46588134765625,345.9302520751953,689.8699340820312,285.0031264692054,96.17622162335539,170160,116.55270227486949
1625,1.18,7.8,16.0,49.0,18.486,0.085,080.4C,1.2349697583433121,9.340900110414742,0.28137348204268253,4.389076573164688,15.598757001908567,080,0.022673295810818672,7.593376874923706,13.406562805175781,20.930733680725098,68.18550872802734,15.321867829279485,10.336715562761778,10895,81.5010757446289,88.53776550292969,96.30068969726562,109.79741668701172,204.2533721923828,101.68896282698485,17.74002206273044,10895,20.187887082355942
28623,1.0,5.67,23.0,49.0,22.668,0.361,080.21B,0.9897290499141523,5.780822188356282,0.3969259930468927,2.4934851011312484,6.281989954829361,080,0.05412370339035988,17.453907012939453,32.505218505859375,39.34704780578613,72.05037689208984,29.975656034267654,15.64614678166569,12023,120.86740112304688,133.84884643554688,161.2781982421875,207.69200134277344,360.01300048828125,176.8399525908675,51.50268907955451,12023,55.97255146782064
28671,0.15,3.35,7.0,20.0,1.074,0.015,080.21A,0.13862116748904643,3.1816117613805424,0.09251982771499079,1.4982860529752804,16.19421576951895,080,0.1610058695077896,11.572402477264404,21.83340072631836,31.214299201965332,57.06398010253906,21.59580390676029,11.798350796096058,1531,120.31688690185547,124.14573669433594,127.04901123046875,134.9570770263672,167.2750244140625,129.87350996080994,7.657681229889237,1531,9.556623058954472
28717,0.26,2.28,21.0,54.0,5.439,1.738,080.22E,0.26756173145205187,2.2532378052487907,0.34024935518203514,0.7863695474423602,2.3111566134244352,080,0.574742317199707,15.67156457901001,24.041736602783203,35.4573917388916,75.4730224609375,27.226968565734875,15.510980297706753,4579,358.02423095703125,408.5727844238281,425.799072265625,471.6338806152344,570.9607543945312,443.76545097182793,48.8500126194515,4579,85.74122001479668
28750,0.05,1.58,4.0,14.0,0.173,0.231,080.4J,0.05266378345306355,2.191195448044256,0.050385744202985694,1.0452119798191424,20.744200494655125,080,0.20976796746253967,5.904204368591309,9.855642318725586,14.548993110656738,36.715999603271484,11.186343486657304,7.142182996575671,445,534.1533203125,535.3237915039062,537.5154418945312,539.9923706054688,552.0361938476562,538.2222963483146,3.4590604254909123,445,4.068976035814558
28751,0.7,7.02,19.0,68.0,13.325,0.945,080.4J,0.7073443535794264,8.549084020843674,0.1724343717637855,4.102107638658051,23.789384892922907,080,0.004756511654704809,7.386746644973755,12.279876708984375,18.722434043884277,57.455535888671875,14.187058658081195,9.441340605265264,5222,515.6351318359375,521.3536834716797,525.5986328125,532.5540924072266,571.5602416992188,528.5380601302184,9.967470793147246,5222,12.902928294280855
28753,0.09,2.6,7.0,26.0,0.606,0.316,080.4J,0.08755208698211624,2.817850498895161,0.06515401172798874,1.3437712377195918,20.624535651460693,080,0.51530522108078,10.868681192398071,16.919063568115234,23.782889366149902,40.15083312988281,17.6650071647299,8.8929895321366,796,597.4478149414062,601.8352966308594,605.0244140625,609.1455841064453,619.8427734375,605.8093985552764,5.049545249902896,796,8.361583613870152
28754,0.03,0.92,7.0,20.0,0.237,0.272,080.4J,0.03161836832740382,0.950678676677185,0.07997216343239849,0.395367174906194,4.9438099200655365,080,0.0809301808476448,11.706489562988281,17.870141983032227,23.72690200805664,40.864864349365234,17.91430265697844,9.213750761094115,429,524.1765747070312,529.364013671875,534.58251953125,538.0228881835938,553.1531982421875,534.0415938228439,5.554182866818623,429,9.865019115812629
1637,1.55,11.88,13.0,60.0,20.864,0.864,082.EB,1.5698320825657421,14.289592830310434,0.22692411995744477,6.917872295197773,30.485398804212995,082,0.01697514019906521,6.68939208984375,11.968568801879883,21.234437942504883,60.6671142578125,15.536133366420874,11.886029142923807,12341,628.7330932617188,644.8895874023438,650.2955322265625,662.299072265625,755.595458984375,657.1595494692489,18.312570276592048,12341,28.426456207530123
1639,1.33,10.45,18.0,58.0,23.391,0.035,082.A5,1.3358919803521299,10.779567601016318,0.2604411667819657,5.129342633726193,19.694822815858213,082,0.03320973739027977,7.841998815536499,15.700386047363281,25.259856700897217,81.04244995117188,18.841197944835045,14.812258750256523,11094,8.372719764709473,17.6069393157959,28.12503433227539,43.058648109436035,192.88525390625,36.56455065801334,27.855784576726737,11094,28.191830893303866
1640,1.45,7.2,27.0,83.0,38.657,1.945,082.BB,1.437566851182188,7.295139488007006,0.4495125524958039,3.198057191507699,7.114500304276936,082,0.03839462995529175,10.925093650817871,17.903888702392578,25.192026138305664,65.37635803222656,18.880928065966106,10.629638181440052,16463,169.30072021484375,225.46508026123047,245.7324676513672,271.19598388671875,369.6982421875,249.4772975763834,31.496026733452588,16463,80.17657736153964
1641,4.2,26.39,27.0,78.0,111.448,0.231,082.C3,4.241997029528289,28.249854567499135,0.3069921066468435,13.817935177102724,45.01071811920738,082,0.0017176566179841757,6.798429489135742,16.274044036865234,28.643747329711914,80.60884094238281,19.291350698495318,14.960803776581255,33429,44.52393341064453,52.707679748535156,62.35942459106445,92.58540344238281,284.83929443359375,76.57957162942355,33.00059532948846,33429,32.05563821877902
1647,1.36,8.51,17.0,63.0,22.614,0.153,082.5B1,1.3470038478547777,9.07773151957002,0.3192221865359097,4.219643573249101,13.218515977975196,082,0.021814074367284775,4.709732532501221,10.00771713256836,17.058361053466797,71.21403503417969,12.37909097045437,10.34365583838939,12963,108.64521789550781,136.78331756591797,142.4417724609375,152.75386810302734,261.4600830078125,148.43668518089947,18.501082654170105,12963,39.79146728539166
28572,0.06,2.15,3.0,9.0,0.167,0.093,082.31,0.056293015809942615,1.5788568036792754,0.07926803340810457,0.7101603684315332,8.958975489846384,082,0.10136058926582336,3.048377752304077,5.604037284851074,8.644470691680908,16.447463989257812,6.017240767045455,3.838689769386522,660,13.208882331848145,14.42559027671814,16.03097152709961,17.947075843811035,22.73615074157715,16.338667436079547,2.0718635463039443,660,3.129785104231402
28607,0.23,3.49,11.0,38.0,2.517,0.494,082.D0,0.23405189437403892,3.744753933437587,0.1346917697037957,1.7376851970149978,12.901198052682714,082,0.018564892932772636,8.699888706207275,16.08660316467285,29.370351314544678,63.57771301269531,20.071088826155464,14.476227503721821,2380,567.8495483398438,580.1122131347656,585.7457275390625,599.6305389404297,661.6270751953125,592.215493697479,16.71570685092454,2380,24.36594535763527
28629,0.15,1.92,16.0,50.0,2.413,0.482,082.D0,0.1563390664975589,2.0860405781875064,0.18146049469005754,0.8615597944036957,4.747919352227478,082,0.03556869179010391,6.568405032157898,11.664440155029297,19.73656988143921,49.617061614990234,14.11838817497404,9.688901811891547,1926,538.392578125,549.2151184082031,555.127685546875,565.1576538085938,591.400634765625,558.3664330218069,11.17817323858495,1926,19.97385489680687
28633,0.88,5.0,12.0,31.0,10.827,0.268,082.F,0.8871871415695413,5.227924313457128,0.4008837339068998,2.2130784228216642,5.520499425740292,082,0.11994002014398575,7.1976611614227295,12.206648826599121,18.859228134155273,67.0111312866211,13.814304319513784,8.63382596368976,9214,285.8066101074219,305.59898376464844,313.30780029296875,327.7548294067383,452.33453369140625,319.1053288474061,19.171699726751083,9214,33.298718739984224
28729,0.18,1.25,8.0,21.0,1.343,0.345,082.BA,0.18450322128448404,2.767468512575173,0.1494863562487564,1.23424790003883,8.256592313916261,082,0.3777802884578705,10.267857551574707,16.934906005859375,26.622163772583008,52.708316802978516,18.891945159167065,11.053298676336624,2089,265.97821044921875,273.5203552246094,277.73309326171875,286.96954345703125,338.15081787109375,281.822762087123,11.603666877361189,2089,15.84455163790426
28745,0.04,1.15,5.0,16.0,0.187,0.228,082.DZ,0.041569300847996635,1.3722944635748031,0.06715659018781595,0.6189906415995856,9.217124333866009,082,0.9614778161048889,8.636354923248291,14.324285507202148,20.84511947631836,42.05350875854492,15.350315034256152,8.579287259915635,447,559.547607421875,564.401611328125,567.4493408203125,571.7318115234375,586.4507446289062,568.4020553691275,5.001251124833324,447,8.854447947252538
28747,0.09,1.58,11.0,32.0,1.046,0.434,082.DZ,0.09459181405296431,1.565362187945057,0.14935788301517688,0.6333232109573517,4.240306558797416,082,0.9122106432914734,12.607622623443604,18.15885353088379,25.05046510696411,48.474239349365234,19.0657853586146,8.726425739990804,1274,488.2127685546875,496.2510070800781,503.07525634765625,510.4635009765625,538.0281982421875,504.32133045525904,9.915838377218357,1274,16.108561900571544
28779,0.21,3.89,8.0,23.0,1.655,0.037,082.DZ,0.216906946932151,3.850806665714662,0.12015341759517673,1.8052499152621544,15.024540719635942,082,0.08191122114658356,7.044281363487244,13.136688232421875,23.116792678833008,62.680084228515625,16.458508980938415,12.239428121518442,2046,272.8321533203125,277.8622360229492,281.0966796875,286.96891021728516,337.2386169433594,284.3102394916911,9.665139170067961,2046,11.478086171378607
1648,8.6,32.58,33.0,88.0,287.519,0.477,083.C31,8.468069776453119,32.98147853817503,0.5305753641951867,15.96016390489233,30.080861234674565,083,0.0009011709480546415,9.726449012756348,17.26445960998535,26.17029571533203,76.14307403564453,19.15599766152892,12.605998176178435,77401,144.17431640625,156.053955078125,174.17355346679688,208.9372100830078,443.9845886230469,189.60193020762006,45.65111139831591,77401,45.42761380137006
1649,10.29,23.5,62.0,119.0,642.391,1.125,083.E1,10.241111250822588,23.364135361762134,0.9546686193023408,10.727399061578726,11.236777709754582,083,0.020541487261652946,14.014843940734863,22.0240535736084,30.140396118164062,81.12393188476562,22.773226362551387,12.484089687180107,113115,282.9480895996094,328.32659912109375,375.4488830566406,443.8508605957031,788.6570434570312,396.3067674490563,84.81561233152604,113115,113.3586778494469
1650,3.28,11.31,26.0,63.0,84.167,0.066,083.C1,3.237655168613851,10.41393225823075,0.7218696880042477,4.485096441111127,6.213166331323688,083,0.004088762681931257,8.391695976257324,14.975354194641113,21.38204288482666,65.54288482666016,15.505313880847174,9.136024582821008,32815,131.86094665527344,154.71973419189453,174.44265747070312,205.13902282714844,328.56414794921875,183.11369800396162,33.979040881750024,32815,51.25275134868818
1653,2.03,7.38,25.0,58.0,50.02,0.079,083.D3,1.9874497791793793,8.86760324976488,0.5059947855001838,3.927806839382256,7.762544105073251,083,0.00959074217826128,8.32058334350586,17.310436248779297,26.154735565185547,79.49266815185547,18.50396520849322,12.32824429081838,19545,168.34466552734375,186.510498046875,203.2279052734375,234.65113830566406,441.9715576171875,215.74103351240726,38.117765067775714,19545,47.396367985063506
28417,0.12,3.2,4.0,18.0,0.504,0.153,083.4E,0.12789954943243426,4.506251905314008,0.058272477352826035,2.1948534753041784,37.66535378296792,083,0.5848665237426758,6.182339191436768,10.498758316040039,20.437479496002197,72.43565368652344,18.27465954701835,18.745281354625735,1090,485.1442565917969,487.71744537353516,490.02178955078125,493.71202087402344,569.4735717773438,495.5466743119266,15.252073371325112,1090,10.402417720129733
28442,0.3,6.49,14.0,50.0,4.118,0.504,083.4E,0.30965055726596297,6.870970083162668,0.09263058296413318,3.3428544586172007,36.08802138178881,083,0.3396809697151184,8.447693109512329,14.178983688354492,22.9490966796875,69.5307388305664,17.15892689172241,11.904492232748712,2990,469.2013854980469,482.91149139404297,487.30511474609375,493.68202209472656,556.752685546875,489.6328177257525,9.421730625376687,2990,20.431432227705614
28458,0.12,2.58,7.0,24.0,0.898,0.056,083.4D,0.12669141965714106,3.06704572936977,0.08762103855725989,1.445901826127625,16.501765442813554,083,0.16001489758491516,9.020087242126465,14.728843688964844,21.52178192138672,54.307373046875,16.441223092497868,10.13523147711719,1173,408.7916564941406,413.03094482421875,416.6448059082031,421.192138671875,442.60284423828125,417.7646526001705,6.005332840432355,1173,8.972996106029882
28467,0.06,1.66,6.0,17.0,0.316,0.11,083.4D,0.05440695630904682,1.54665852594788,0.07827756798736807,0.6950516949865719,8.879321533069792,083,0.05484757572412491,6.180502414703369,9.776676177978516,15.691595077514648,52.40224838256836,12.127941392872431,8.298561430644872,584,422.8504333496094,425.0092315673828,426.9393310546875,429.54998779296875,449.0258483886719,428.00101669520546,4.598165453785326,584,5.15058334559609
28474,0.22,5.24,4.0,18.0,0.981,0.33,083.22B,0.22585236647182658,7.212805480316416,0.06375237267120903,3.542650367486999,55.56891797200329,083,0.15868429839611053,5.061120986938477,10.148932456970215,20.85203742980957,61.27296447753906,15.05073119903902,13.42376464500387,1717,572.2235717773438,573.4271240234375,575.3074951171875,578.8923950195312,614.7091674804688,577.5782251019219,6.465069702238082,1717,5.35465332457818
29736,0.93,5.13,20.0,50.0,18.545,0.229,083.CA0,0.973732826845299,5.793445360379362,0.3881643090501279,2.508558371139553,6.4626198562104165,083,0.01267080008983612,5.560635566711426,9.798563957214355,15.605467557907104,52.55791473388672,11.55394482090997,8.013348635715305,10330,430.42144775390625,439.21653747558594,446.59234619140625,457.66790771484375,521.2306518554688,450.57565343659246,14.857397505484425,10330,20.15420568268621
1661,1.75,0.0,36.0,63.0,63.79,0.186,030.4B,1.7690224756062352,6.714824381536553,0.6544836200040947,2.7029285707641817,4.129864351299229,030,0.0005503352731466293,12.933743715286255,31.798593521118164,35.97988414764404,82.43353271484375,27.560350315253416,16.9304960103714,24742,107.9908447265625,124.00811386108398,168.90988159179688,241.21481704711914,609.1289672851562,192.02663487187777,82.25940097301009,24742,84.03579014531527
19761,0.27,0.0,1.0,4.0,0.41,0.0,030.A1,0.28045206957890645,2.5722847003312266,0.2782582550217495,1.0078840951438637,3.6221175003957544,030,0.03979750722646713,4.256096363067627,19.048202514648438,30.956925868988037,73.2347640991211,20.058448080225713,16.685996867908802,4076,11.232918739318848,23.764379501342773,31.58758544921875,55.98536777496338,220.90057373046875,46.147463812561334,33.5018632754005,4076,34.914545073242486
1680,3.84,0.0,26.0,53.0,99.86,0.708,032.4B,3.8666872096634073,15.133178206710111,0.5511697930876838,7.015419310267372,12.728236195540768,032,0.0011466388823464513,4.025188684463501,9.87141227722168,19.355924606323242,70.563720703125,13.254203849903854,11.966247219702838,36923,22.546640396118164,38.14098358154297,48.996856689453125,72.21177673339844,282.5860290527344,60.5608360642418,33.428738613765844,36923,38.014195668123634
1693,0.77,6.05,19.0,45.0,14.346,1.649,046.4AB,0.8116783508549863,6.2403212870064415,0.2864350573778831,2.833725586125338,9.893082264671635,046,0.0010635883081704378,18.550613403320312,27.781085968017578,36.71891212463379,66.42019653320312,27.774030040591636,12.708020980800548,8992,953.4011840820312,975.9667358398438,993.6485595703125,1015.1315765380859,1092.5010986328125,998.4689724199288,28.236951182991362,8992,45.06778833789758
1695,0.51,6.3,36.0,73.0,18.578,0.409,046.4BD,0.505087089787447,5.755478066044222,0.1877666447385895,2.6899723882835214,14.326146116252577,046,0.02051672898232937,20.051437854766846,29.582014083862305,37.114970207214355,72.2945327758789,29.036421738511205,13.080796348523627,5266,1072.1165771484375,1082.946533203125,1097.1358642578125,1112.7284545898438,1201.4564208984375,1099.614982909229,20.845257106343453,5266,27.498405760791456
27045,0.31,3.28,17.0,46.0,5.227,0.741,046.2Z,0.29362266166700435,3.2048887772067003,0.21102363197321028,1.39142075663014,6.593672678360416,046,0.07589535415172577,17.83579444885254,28.360973358154297,37.67863845825195,63.632022857666016,27.860052603423682,13.545149374642973,3505,924.8590698242188,946.6963500976562,960.9761352539062,982.3153076171875,1073.6236572265625,966.7519971469329,25.21241648711852,3505,41.89292732271417
1696,0.78,6.0,20.0,53.0,15.485,0.177,047.3C,0.8071939470920103,6.426387423139909,0.2746961425461245,2.9384975690238297,10.697265501390955,047,0.013281911611557007,7.334085702896118,13.237142562866211,23.51804828643799,61.00327682495117,16.549999764790005,12.497434171424079,6643,789.5869750976562,799.3053283691406,807.6140747070312,819.9841613769531,924.3335571289062,814.6363841637814,21.985364319510023,6643,25.049409066125122
1698,0.25,3.77,18.0,56.0,4.552,0.136,047.3D3,0.26926557744352,4.165078934938937,0.13850892324920794,1.9440305442202606,14.035417347967705,047,0.44545087218284607,15.085916519165039,24.77802085876465,32.66862869262695,60.74810791015625,24.463464723122378,12.219823672117963,2623,962.7759399414062,977.1058044433594,985.0999755859375,997.2300109863281,1040.2294921875,988.3402592451391,13.689577999593578,2623,25.564319303732873
1700,0.59,3.97,58.0,132.0,33.914,1.34,047.2BB1B,0.6289256259264158,4.013931791314251,0.38862328851085615,1.6183426071462694,4.164296517966038,047,0.029283542186021805,28.746451377868652,36.152103424072266,46.92045593261719,79.89215850830078,37.63204340297491,14.931806262967447,8807,1043.443603515625,1106.1810913085938,1144.1397705078125,1195.4459228515625,1435.737548828125,1158.2532076757125,66.40972885847819,8807,114.80960416008747
27468,0.8,5.39,21.0,59.0,16.536,0.149,047.3B,0.8043269368884173,5.277620489380029,0.3516743023429645,2.28713594234705,6.503562890747015,047,0.008960248902440071,11.503901720046997,19.06279754638672,27.251734256744385,58.36760711669922,20.08113380325043,11.308669096118432,8122,687.4207153320312,699.8540802001953,714.3281860351562,737.1131591796875,817.7796020507812,721.1729253878356,25.540232182263605,8122,33.75221005580431
27479,0.25,2.21,15.0,34.0,3.668,1.548,047.31,0.25341234275100966,2.24698545560285,0.3124540964621454,0.8110386313392797,2.595704906808732,047,0.7271438837051392,9.719763278961182,16.013938903808594,26.155073642730713,62.29436111450195,18.65071409057795,11.545616831202311,4118,524.4071044921875,548.9089508056641,558.4852294921875,575.6341705322266,667.8983764648438,566.0642302088393,24.670623762992324,4118,41.65712571665176
27491,0.54,3.6,11.0,28.0,5.826,0.652,047.2B4B,0.549303465502019,4.0176204503672475,0.3265215202999263,1.6822887048836974,5.152152615663529,047,0.18079429864883423,7.359915018081665,12.436382293701172,17.501675128936768,39.528953552246094,12.721272681451612,6.705268114847145,6200,427.7959289550781,444.10852813720703,451.816162109375,462.9537124633789,495.0589294433594,454.41298387096776,12.294609611473186,6200,26.61705491588964
27531,0.19,1.97,10.0,22.0,1.943,0.062,047.2BA,0.1890566584359819,2.00761067314527,0.2512043834957284,0.7526009530769066,2.995970622024214,047,0.4706784188747406,6.933035373687744,12.749811172485352,18.67581558227539,39.72196960449219,13.293221108891533,7.784399211107643,2941,482.05096435546875,493.498046875,499.4053649902344,510.7378234863281,543.1267700195312,503.07879972798366,11.896019956868043,2941,21.027835372514915
27551,0.53,3.99,29.0,75.0,15.565,1.402,047.2BD3,0.5453350674784209,4.430749296974842,0.28207473906118663,1.9332999094262342,6.853856945363937,047,0.10535013675689697,9.166030883789062,15.535211563110352,22.720121383666992,53.40629959106445,16.79422733631201,9.741920558420404,5987,1154.9783935546875,1178.40283203125,1186.2777099609375,1197.5227661132812,1256.1708984375,1189.5279772841157,15.977500400583205,5987,34.54958372942815
1707,3.4,10.28,15.0,46.0,51.221,2.773,198.3B,3.395270031950686,10.536805712782822,0.7517171301582402,4.516685726233171,6.008491153158086,198,0.0015833597863093019,3.7616443634033203,7.200501441955566,12.909887790679932,69.04359436035156,9.828828486249696,8.988190799599213,41090,88.4105224609375,96.15179443359375,108.53529357910156,125.95886611938477,262.6870422363281,115.77664881966415,28.147672662867336,41090,27.366126358726646
1733,1.45,7.94,26.0,56.0,37.156,0.028,084.C2,1.6223381323433272,11.277565031040403,0.30411216151834264,5.334670354001859,17.541785660157153,084,0.009532812982797623,5.859988451004028,13.969439506530762,28.768174171447754,74.77244567871094,19.670611594021636,17.55136914817321,15991,38.59405517578125,44.941389083862305,56.086830139160156,74.86615753173828,336.2392883300781,70.10190888624851,42.9457914274163,15991,31.50785371046726
1734,39.9,0.0,88.0,233.0,3548.0,3.81571413,084.E41,39.24401022135614,71.50168742341135,1.1336568263422038,34.61718688536347,30.53586065992954,084,0.010448280721902847,15.178494215011597,23.206119537353516,32.429338455200195,84.34197235107422,24.654236436017403,13.293238399162242,389856,192.92654418945312,239.48199844360352,293.88079833984375,371.92398834228516,1077.271484375,324.11111795124356,113.2040597042279,389856,131.18457376179043
1735,1.02,7.31,22.0,53.0,22.078,0.578,084.G,1.538904060145755,9.252536106540358,0.36078032788291226,4.265487725387267,11.822949855435548,084,0.030759191140532494,10.505437850952148,17.715532302856445,27.232648849487305,67.24287414550781,19.519208091436866,11.736603882839946,13091,961.5692138671875,1006.8561706542969,1020.505615234375,1043.9026489257812,1179.23876953125,1028.2061721793598,30.683103685260317,13091,66.63695831217228
1736,3.49,17.18,27.0,72.0,94.241,0.561,084.CB10,3.4888828274095705,17.621590864216426,0.4155798995109543,8.395215532597259,20.201206897822953,084,0.002133007626980543,9.843244552612305,17.279132843017578,26.36825942993164,74.65750885009766,18.636986869036296,11.318328771159907,34689,130.94314575195312,140.84429931640625,156.09544372558594,179.65133666992188,310.4630432128906,163.92092594194125,29.302963791694538,34689,32.977780189988124
1748,1.19,6.63,34.0,75.0,40.306,0.682,084.7F11,1.1957981193818308,6.744192152131363,0.40270869585846447,2.969387380207217,7.373536779178055,084,0.05481851100921631,17.306026458740234,26.910558700561523,34.15152549743652,63.901676177978516,26.796966911764706,12.626531301653944,12920,722.2197875976562,767.2444458007812,789.6966552734375,822.8403625488281,948.048583984375,800.0431888544891,42.61941514775607,12920,77.82340125683288
1749,1.17,5.69,32.0,77.0,37.843,1.17,084.7G,1.170372848940771,5.672581148264788,0.5012138794422161,2.335076694690178,4.658842842278841,084,0.16782592236995697,14.801259279251099,23.302974700927734,32.65048885345459,67.86038208007812,24.17813156857593,12.48981724907471,15224,750.6560668945312,789.7963409423828,810.9151000976562,850.9027709960938,994.9266967773438,823.7004072517078,45.5882730880864,15224,73.04434035717657
1751,1.21,8.71,35.0,81.0,42.82,2.685,084.7BB,1.215836031415433,8.25312020251175,0.31935099934638056,3.8072091019094945,11.92170718019281,084,0.01019558496773243,18.007927417755127,26.115650177001953,34.08876037597656,66.6611557006836,26.686104070964674,12.595262174322428,12626,388.2470397949219,430.1163558959961,448.9830322265625,474.9584732055664,592.4441528320312,455.9875257405354,31.886822601770234,12626,67.7404859456135
1752,0.82,4.83,20.0,51.0,16.388,1.043,084.7F1B,0.8083788465107454,4.806606836354713,0.40441398830208886,1.9988894298752675,4.9426812318424025,084,0.0763169601559639,20.09588861465454,28.034900665283203,33.62451457977295,70.86895751953125,27.59537682296474,11.068194743510603,10834,808.8936767578125,878.3482818603516,904.0693969726562,935.9412994384766,1066.067138671875,910.569780321211,39.40454000880322,10834,101.67610356339856
28303,0.31,4.33,4.0,17.5,1.364,0.005,084.7C,0.29543732018411367,4.029114721709177,0.1592379857320234,1.855319375122565,11.651236145657,084,0.1408727616071701,4.703136920928955,8.897029876708984,18.704995155334473,46.12995147705078,11.80636545168791,8.753248579848108,2903,321.5445861816406,324.9605712890625,327.7951965332031,333.6299591064453,361.75579833984375,330.71197898725455,8.112778853605652,2903,9.167392805613929
28309,0.1,2.06,3.0,8.0,0.323,0.001,084.7C,0.0823902409263525,1.4462548515698843,0.1417044907655911,0.581422935019351,4.1030664016227005,084,0.13496771454811096,12.243585348129272,23.114234924316406,31.458265781402588,62.3205680847168,22.529295211350085,13.447917157195933,1174,303.17999267578125,305.9439392089844,315.02166748046875,326.1842956542969,360.6263427734375,317.7829003407155,12.988010641649836,1174,14.602907664934264
28320,0.65,3.82,21.0,55.0,13.482,1.193,084.AD,0.6389269534265051,4.139894536298953,0.37752137740254077,1.6924258907469356,4.482993525800654,084,0.025791237130761147,18.398049354553223,26.612520217895508,33.68855285644531,69.25491333007812,26.436372002360834,12.298912422358903,8048,857.0404663085938,919.4194030761719,941.8428955078125,974.4513244628906,1113.94482421875,949.7548459244533,38.03384754267489,8048,92.71437961585957
1754,3.43,14.18,74.0,165.0,254.352,0.616,085.D,3.4829195533053228,14.462405522167469,0.5188847661790139,6.712317994904721,12.936047524257031,085,0.004438465461134911,11.429300308227539,20.66305160522461,31.558534622192383,76.14412689208984,22.7302245046745,15.022711047816248,34977,56.496559143066406,72.8178482055664,100.39019775390625,142.33203125,411.1842346191406,114.33991623066586,53.49610498509652,34977,57.84335708759946
1755,3.05,12.25,32.0,95.0,97.066,0.275,085.E,3.086543293945035,13.525453956035228,0.4922328670298044,6.27049411098781,12.738877330205046,085,0.0036074656527489424,7.9520440101623535,14.809934616088867,23.72140884399414,71.40000915527344,16.90728863229565,11.841636403710677,28493,57.55195999145508,66.67495727539062,85.37315368652344,110.83277130126953,272.9525146484375,93.73227634857685,33.84905647971105,28493,36.18031635712177
